Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [1.08-1.17],0.006,**,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.12 [1.08-1.16],0.007,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.12 [1.07-1.16],0.012,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.10 [1.06-1.15],0.122,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.10 [1.06-1.15],0.143,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.90 [0.87-0.94],0.035,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE,0.90 [0.87-0.94],0.047,*,Cholesteryl Esters in Large LDL
M-LDL-FC,0.90 [0.87-0.94],0.035,*,Free Cholesterol in Medium LDL
LA,0.90 [0.87-0.94],0.031,*,Linoleic Acid
Total-PL,0.90 [0.86-0.93],0.024,*,Total-Phospholipids in Lipoprotein Particles
IDL-CE%,0.90 [0.86-0.93],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.90 [0.86-0.93],0.008,**,Total-Cholesterol
Phosphoglyc,0.90 [0.86-0.93],0.030,*,Phosphoglycerides
Omega-6,0.89 [0.86-0.93],0.004,**,Omega-6 Fatty Acids
Total-CE,0.89 [0.86-0.93],0.002,**,Total-Esterified Cholesterol
PUFA,0.89 [0.86-0.93],0.003,**,Polyunsaturated Fatty Acids
Cholines,0.89 [0.85-0.93],0.006,**,Total-Cholines
S-HDL-PL,0.89 [0.86-0.93],0.002,**,Phospholipids in Small HDL
M-HDL-FC%,0.89 [0.85-0.93],0.014,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
PC,0.89 [0.85-0.92],0.004,**,Phosphatidylcholines
L-LDL-CE%,0.89 [0.85-0.92],6.683e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
ApoA1,0.89 [0.85-0.92],0.008,**,Apolipoprotein A1
XL-HDL-CE%,0.89 [0.85-0.92],1.102e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C,0.88 [0.85-0.92],0.003,**,Cholesterol in Medium HDL
M-HDL-CE,0.88 [0.85-0.92],0.003,**,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.88 [0.85-0.92],3.209e-04,***,Free Cholesterol in Small HDL
HDL-C,0.88 [0.84-0.92],0.011,*,HDL Cholesterol
HDL-CE,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters in HDL
S-HDL-L,0.88 [0.85-0.91],4.587e-05,***,Total-Lipids in Small HDL
L-LDL-C%,0.88 [0.84-0.91],9.334e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,0.87 [0.83-0.90],3.851e-06,***,Concentration of HDL Particles
S-HDL-P,0.86 [0.83-0.90],5.562e-08,***,Concentration of Small HDL Particles
Total-P,0.86 [0.83-0.90],7.168e-07,***,Total-Concentration of Lipoprotein Particles
S-HDL-C,0.86 [0.83-0.89],8.063e-09,***,Cholesterol in Small HDL
S-HDL-CE,0.86 [0.83-0.89],2.865e-09,***,Cholesteryl Esters in Small HDL
