Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.15 [1.13-1.17],4.603e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.13 [1.11-1.15],2.099e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.11-1.15],1.963e-30,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [1.10-1.14],1.703e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.11 [1.09-1.14],5.245e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.11 [1.09-1.13],4.304e-21,***,Glycoprotein Acetyls
S-LDL-TG%,1.11 [1.09-1.13],2.031e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.11 [1.09-1.13],3.769e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.11 [1.09-1.13],7.958e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.11 [1.08-1.13],3.801e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.10 [1.07-1.12],1.269e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.09 [1.07-1.11],6.478e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.09 [1.07-1.11],1.264e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG,1.09 [1.07-1.11],1.023e-15,***,Triglycerides in Very Small VLDL
TG/PG,1.09 [1.07-1.11],1.293e-11,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.09 [1.07-1.11],8.062e-14,***,Triglycerides in Small HDL
IDL-TG,1.09 [1.07-1.11],9.190e-15,***,Triglycerides in IDL
L-LDL-TG,1.09 [1.07-1.11],1.107e-13,***,Triglycerides in Large LDL
LDL-TG,1.09 [1.07-1.11],1.565e-13,***,Triglycerides in LDL
L-VLDL-PL%,1.09 [1.06-1.11],3.025e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-TG,1.08 [1.06-1.10],1.057e-12,***,Triglycerides in Medium LDL
L-HDL-PL%,1.08 [1.06-1.10],1.342e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,1.08 [1.06-1.10],1.345e-10,***,Monounsaturated Fatty Acids
S-LDL-TG,1.08 [1.06-1.10],5.923e-11,***,Triglycerides in Small LDL
S-VLDL-TG%,1.08 [1.06-1.10],4.102e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],1.505e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-TG,1.08 [1.06-1.10],1.932e-09,***,Triglycerides in HDL
S-VLDL-TG,1.07 [1.05-1.09],4.030e-08,***,Triglycerides in Small VLDL
M-HDL-TG,1.07 [1.05-1.09],1.245e-08,***,Triglycerides in Medium HDL
Total-TG,1.07 [1.05-1.09],4.818e-07,***,Total-Triglycerides
XL-VLDL-TG%,1.07 [1.05-1.09],1.531e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL,1.07 [1.05-1.09],2.231e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.07 [1.05-1.09],2.255e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG,1.07 [1.05-1.09],9.010e-06,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.07 [1.05-1.09],1.536e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.04-1.08],3.289e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.06 [1.04-1.09],5.764e-05,***,Triglycerides in VLDL
XXL-VLDL-FC,1.06 [1.04-1.08],3.689e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,1.06 [1.04-1.08],9.522e-06,***,Triglycerides in Very Large HDL
XL-VLDL-P,1.06 [1.04-1.08],1.122e-04,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C,1.06 [1.04-1.08],1.035e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.06 [1.04-1.08],2.612e-04,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,1.06 [1.04-1.08],4.450e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.06 [1.04-1.08],0.001,**,Phospholipids in Large VLDL
XL-VLDL-PL,1.06 [1.04-1.08],0.002,**,Phospholipids in Very Large VLDL
IDL-PL%,1.06 [1.04-1.08],0.001,**,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-P,1.05 [1.03-1.07],0.012,*,Concentration of Large VLDL Particles
XL-VLDL-FC,1.05 [1.03-1.07],0.019,*,Free Cholesterol in Very Large VLDL
L-LDL-PL%,0.95 [0.93-0.97],0.015,*,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-PL%,0.95 [0.93-0.97],0.025,*,Phospholipids to Total-Lipids in Medium VLDL percentage
Citrate,0.94 [0.93-0.96],0.001,**,Citrate
XL-VLDL-FC%,0.94 [0.93-0.96],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-CE,0.94 [0.92-0.96],0.021,*,Cholesteryl Esters in Very Large HDL
L-VLDL-CE%,0.94 [0.92-0.96],8.396e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-C,0.94 [0.92-0.96],0.003,**,HDL Cholesterol
HDL-CE,0.94 [0.92-0.96],1.703e-04,***,Cholesteryl Esters in HDL
L-HDL-C,0.94 [0.91-0.96],6.003e-04,***,Cholesterol in Large HDL
S-VLDL-C%,0.93 [0.92-0.95],1.407e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE,0.93 [0.91-0.95],9.568e-05,***,Cholesteryl Esters in Large HDL
M-VLDL-FC%,0.93 [0.91-0.95],9.561e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.93 [0.91-0.95],8.391e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.93 [0.91-0.95],3.199e-08,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.93 [0.91-0.94],1.424e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.93 [0.91-0.94],1.001e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-C%,0.92 [0.91-0.94],1.037e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.92 [0.91-0.94],8.247e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.92 [0.91-0.94],1.160e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE%,0.92 [0.90-0.94],1.235e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.92 [0.90-0.94],8.923e-13,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,0.92 [0.90-0.94],1.664e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.92 [0.90-0.93],1.949e-14,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.91 [0.90-0.93],1.386e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL%,0.91 [0.90-0.93],1.743e-15,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.91 [0.90-0.93],1.264e-18,***,Free Cholesterol to Total-Lipids in Small LDL percentage
