Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-C%,0.89 [0.87-0.92],3.975e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C,0.89 [0.86-0.93],1.450e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.89 [0.86-0.92],7.170e-05,***,Cholesteryl Esters in Large HDL
XL-VLDL-C%,0.89 [0.86-0.92],1.143e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.89 [0.86-0.92],5.234e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,0.89 [0.86-0.91],1.179e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.89 [0.86-0.91],1.299e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-FC,0.89 [0.86-0.92],2.582e-07,***,Free Cholesterol in Very Large HDL
M-HDL-C%,0.89 [0.86-0.91],5.310e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.88 [0.86-0.91],2.925e-11,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-FC%,0.88 [0.86-0.91],1.859e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.88 [0.86-0.91],4.659e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE,0.88 [0.85-0.91],1.348e-07,***,Cholesteryl Esters in Very Large HDL
M-LDL-C%,0.88 [0.85-0.90],1.586e-15,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-C,0.88 [0.85-0.91],5.743e-08,***,Cholesterol in Very Large HDL
Omega-6%,0.88 [0.85-0.90],5.006e-13,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,0.88 [0.85-0.90],4.731e-14,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.88 [0.85-0.90],1.217e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.88 [0.85-0.90],2.396e-14,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.87 [0.85-0.90],6.418e-16,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-CE%,0.87 [0.85-0.90],3.168e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Unsaturation,0.87 [0.84-0.90],7.706e-13,***,Degree of Unsaturation
S-VLDL-FC%,0.87 [0.84-0.89],1.437e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.87 [0.84-0.89],2.997e-16,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-C%,0.87 [0.84-0.89],3.399e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,0.86 [0.84-0.89],8.324e-17,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.86 [0.84-0.89],4.141e-17,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.85 [0.83-0.88],3.476e-24,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.85 [0.83-0.88],8.182e-22,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.85 [0.83-0.88],2.556e-22,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.85 [0.83-0.88],7.416e-24,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.85 [0.82-0.87],1.148e-19,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
