Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.13 [1.12-1.15],1.226e-49,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.12 [1.11-1.14],3.171e-44,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.11-1.14],3.680e-44,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.11 [1.10-1.13],4.536e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [1.09-1.13],5.133e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.10 [1.08-1.11],9.079e-27,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.08-1.11],2.205e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.08 [1.06-1.10],2.953e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],1.492e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.08 [1.06-1.10],5.691e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.08 [1.06-1.10],3.467e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.07 [1.06-1.09],6.847e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.07 [1.06-1.09],2.835e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.06 [1.05-1.08],3.334e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.06 [1.04-1.08],3.402e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.06 [1.05-1.08],1.812e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.06 [1.04-1.08],8.557e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.06 [1.04-1.07],6.659e-06,***,Glycoprotein Acetyls
TG/PG,1.06 [1.04-1.07],2.731e-05,***,Triglycerides to Phosphoglycerides ratio
Omega-3%,0.96 [0.94-0.97],0.022,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.96 [0.94-0.97],0.003,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-FC,0.96 [0.94-0.97],0.009,**,Free Cholesterol in VLDL
S-VLDL-CE,0.96 [0.94-0.97],0.004,**,Cholesteryl Esters in Small VLDL
PUFA%,0.95 [0.94-0.97],0.003,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-L,0.95 [0.94-0.97],5.352e-04,***,Total-Lipids in Very Small VLDL
