Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.09-1.13],1.897e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.11 [1.09-1.13],1.055e-19,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.10 [1.08-1.13],1.012e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.10 [1.08-1.12],1.343e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.09 [1.07-1.11],2.381e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],3.441e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.06-1.10],1.184e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.08 [1.06-1.10],1.001e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.07 [1.05-1.10],1.616e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.07 [1.05-1.10],9.139e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],2.223e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.06 [1.04-1.08],0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.06 [1.04-1.08],0.009,**,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.06 [1.04-1.08],0.008,**,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.047,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,0.95 [0.93-0.97],0.011,*,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-L,0.95 [0.93-0.97],0.023,*,Total-Lipids in Small LDL
S-LDL-FC%,0.95 [0.93-0.97],0.005,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC,0.95 [0.93-0.97],0.019,*,Free Cholesterol in Small HDL
Total-L,0.95 [0.93-0.96],0.008,**,Total-Lipids in Lipoprotein Particles
M-LDL-FC%,0.95 [0.93-0.96],0.006,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE,0.95 [0.93-0.96],0.005,**,Cholesteryl Esters in Small LDL
PC,0.94 [0.93-0.96],0.023,*,Phosphatidylcholines
M-VLDL-C,0.94 [0.93-0.96],0.003,**,Cholesterol in Medium VLDL
S-HDL-L,0.94 [0.93-0.96],0.003,**,Total-Lipids in Small HDL
M-HDL-P,0.94 [0.92-0.96],0.029,*,Concentration of Medium HDL Particles
Remnant-C,0.94 [0.92-0.96],8.189e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-PL%,0.94 [0.92-0.96],5.740e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-FC,0.94 [0.92-0.96],0.027,*,Free Cholesterol in Medium HDL
M-LDL-CE,0.94 [0.92-0.96],6.001e-04,***,Cholesteryl Esters in Medium LDL
Omega-6,0.94 [0.92-0.96],8.537e-04,***,Omega-6 Fatty Acids
M-LDL-PL,0.94 [0.92-0.96],4.888e-04,***,Phospholipids in Medium LDL
XL-VLDL-CE%,0.94 [0.92-0.96],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-L,0.94 [0.92-0.96],2.457e-04,***,Total-Lipids in Medium LDL
HDL-L,0.94 [0.92-0.96],0.018,*,Total-Lipids in HDL
M-VLDL-FC%,0.94 [0.92-0.96],2.136e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-P,0.94 [0.92-0.96],2.738e-04,***,Concentration of IDL Particles
S-LDL-C,0.94 [0.92-0.96],1.598e-04,***,Cholesterol in Small LDL
IDL-PL,0.94 [0.92-0.96],4.894e-04,***,Phospholipids in IDL
M-HDL-CE%,0.94 [0.92-0.96],8.507e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-PL,0.94 [0.92-0.96],4.698e-04,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.94 [0.92-0.96],6.248e-04,***,Total-Cholines
S-HDL-CE%,0.94 [0.92-0.96],1.746e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LA,0.94 [0.92-0.96],4.784e-05,***,Linoleic Acid
S-HDL-C%,0.94 [0.92-0.96],8.500e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
ApoA1,0.94 [0.92-0.96],0.001,**,Apolipoprotein A1
M-LDL-C,0.94 [0.92-0.96],1.469e-05,***,Cholesterol in Medium LDL
L-HDL-CE%,0.94 [0.92-0.95],2.961e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.94 [0.92-0.95],6.067e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.94 [0.92-0.95],1.218e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-CE,0.94 [0.92-0.95],1.260e-05,***,Cholesteryl Esters in Medium VLDL
SM,0.94 [0.92-0.95],6.972e-05,***,Sphingomyelins
LDL-CE,0.94 [0.92-0.95],3.435e-06,***,Cholesteryl Esters in LDL
S-VLDL-C%,0.93 [0.92-0.95],2.196e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
Non-HDL-C,0.93 [0.92-0.95],2.547e-06,***,Total-Cholesterol Minus HDL-C
M-VLDL-C%,0.93 [0.92-0.95],2.309e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-L,0.93 [0.92-0.95],2.429e-06,***,Total-Lipids in LDL
M-HDL-C,0.93 [0.91-0.95],2.104e-04,***,Cholesterol in Medium HDL
M-HDL-CE,0.93 [0.91-0.95],1.284e-04,***,Cholesteryl Esters in Medium HDL
