Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.15 [1.10-1.20],0.003,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.14 [1.10-1.19],7.403e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.14 [1.09-1.19],6.441e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.13 [1.08-1.18],0.006,**,Average Diameter for VLDL Particles
S-VLDL-TG%,1.13 [1.08-1.17],0.010,**,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.12 [1.08-1.17],0.032,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.12 [1.08-1.17],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,1.11 [1.07-1.16],0.048,*,Triglycerides to Total-Lipids in IDL percentage
S-LDL-FC%,0.90 [0.87-0.94],0.023,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.90 [0.87-0.93],0.022,*,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.90 [0.86-0.93],0.022,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,0.90 [0.86-0.93],0.026,*,Glutamine
S-VLDL-CE%,0.89 [0.86-0.93],0.004,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.89 [0.86-0.93],0.004,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,0.89 [0.85-0.93],0.010,**,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,0.89 [0.86-0.93],0.001,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,0.89 [0.85-0.93],0.005,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.89 [0.85-0.92],7.577e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-C%,0.89 [0.85-0.92],3.492e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.88 [0.85-0.92],5.405e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA%,0.88 [0.85-0.92],4.073e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.88 [0.85-0.92],7.803e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.88 [0.85-0.92],6.957e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,0.88 [0.84-0.92],0.007,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.88 [0.85-0.91],1.610e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.88 [0.84-0.92],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.87 [0.84-0.91],3.946e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE%,0.87 [0.84-0.91],2.553e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,0.86 [0.82-0.89],5.207e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.85 [0.82-0.89],8.248e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.85 [0.82-0.89],1.460e-09,***,Linoleic Acid to Total-Fatty Acids percentage
