Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.09 [1.06-1.11],3.339e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.08 [1.06-1.10],3.085e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.08 [1.06-1.10],1.576e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.08 [1.06-1.10],4.243e-08,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.05-1.10],2.000e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.08 [1.05-1.10],1.606e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.07 [1.05-1.10],3.098e-05,***,Glycoprotein Acetyls
L-LDL-TG%,1.07 [1.05-1.09],1.017e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],6.646e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.07 [1.04-1.09],0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.07 [1.04-1.09],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.06 [1.04-1.09],0.004,**,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.06 [1.04-1.09],6.038e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.06 [1.04-1.09],0.003,**,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.06 [1.04-1.08],0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.06 [1.04-1.08],0.022,*,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.06 [1.04-1.08],0.014,*,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.95 [0.93-0.97],0.047,*,Cholesterol to Total-Lipids in Small VLDL percentage
Total-C,0.95 [0.93-0.97],0.039,*,Total-Cholesterol
M-HDL-CE%,0.95 [0.93-0.97],0.041,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-FC,0.95 [0.93-0.97],0.026,*,Free Cholesterol in Large LDL
IDL-L,0.95 [0.93-0.97],0.025,*,Total-Lipids in IDL
Total-CE,0.94 [0.93-0.96],0.011,*,Total-Esterified Cholesterol
M-VLDL-PL%,0.94 [0.93-0.96],0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.94 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-FC%,0.94 [0.92-0.96],0.007,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.94 [0.92-0.96],0.005,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
