Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.15-1.23],3.419e-23,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.15-1.22],3.922e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.18 [1.14-1.22],1.660e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.17 [1.14-1.21],5.219e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.15 [1.12-1.19],1.364e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.15 [1.12-1.19],3.837e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.15 [1.12-1.19],2.515e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.15 [1.12-1.19],3.376e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.14 [1.10-1.17],2.822e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.14 [1.10-1.17],1.395e-09,***,Glycoprotein Acetyls
S-LDL-TG%,1.13 [1.10-1.17],1.729e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.12 [1.08-1.15],2.938e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.10 [1.06-1.14],0.022,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,1.09 [1.06-1.13],0.049,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,1.09 [1.06-1.12],0.005,**,Phospholipids to Total-Lipids in IDL percentage
S-LDL-FC%,0.92 [0.90-0.95],0.014,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C%,0.92 [0.89-0.95],0.042,*,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-FC,0.92 [0.89-0.95],0.021,*,Free Cholesterol in Very Small VLDL
S-HDL-FC%,0.92 [0.89-0.95],0.048,*,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C,0.92 [0.89-0.94],0.011,*,Cholesterol in Small VLDL
L-VLDL-CE%,0.91 [0.88-0.94],0.009,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-C%,0.91 [0.89-0.94],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.91 [0.88-0.94],0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Medium VLDL Particles
VLDL-C,0.91 [0.88-0.94],6.816e-04,***,VLDL Cholesterol
PUFA%,0.91 [0.88-0.94],7.516e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-PL,0.91 [0.88-0.94],4.407e-04,***,Phospholipids in Medium VLDL
Cholines,0.91 [0.88-0.94],0.002,**,Total-Cholines
XL-VLDL-CE%,0.91 [0.88-0.94],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-FC%,0.91 [0.88-0.93],9.703e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.90 [0.88-0.93],8.209e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-C%,0.90 [0.87-0.93],5.782e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC,0.90 [0.87-0.93],3.038e-05,***,Free Cholesterol in Small VLDL
S-VLDL-CE%,0.90 [0.87-0.93],1.616e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Unsaturation,0.90 [0.87-0.93],6.037e-05,***,Degree of Unsaturation
VLDL-CE,0.90 [0.87-0.93],5.099e-06,***,Cholesteryl Esters in VLDL
XL-VLDL-FC%,0.90 [0.87-0.93],8.626e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-PL,0.90 [0.87-0.93],1.032e-05,***,Total-Phospholipids in Lipoprotein Particles
Omega-6,0.90 [0.87-0.93],4.316e-06,***,Omega-6 Fatty Acids
XL-HDL-L,0.90 [0.86-0.93],0.005,**,Total-Lipids in Very Large HDL
PUFA,0.90 [0.87-0.92],3.199e-06,***,Polyunsaturated Fatty Acids
M-VLDL-FC,0.90 [0.87-0.92],1.392e-06,***,Free Cholesterol in Medium VLDL
Total-L,0.90 [0.87-0.92],4.660e-07,***,Total-Lipids in Lipoprotein Particles
S-LDL-PL,0.89 [0.87-0.92],3.738e-07,***,Phospholipids in Small LDL
M-LDL-PL,0.89 [0.87-0.92],4.650e-07,***,Phospholipids in Medium LDL
IDL-FC%,0.89 [0.87-0.92],1.510e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.89 [0.87-0.92],1.125e-07,***,Albumin
L-HDL-C%,0.89 [0.87-0.92],4.226e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE,0.89 [0.87-0.92],2.907e-07,***,Cholesteryl Esters in Medium LDL
L-LDL-P,0.89 [0.86-0.92],2.164e-07,***,Concentration of Large LDL Particles
M-LDL-L,0.89 [0.86-0.92],4.990e-08,***,Total-Lipids in Medium LDL
XS-VLDL-FC%,0.89 [0.87-0.92],3.741e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-P,0.89 [0.86-0.92],1.090e-07,***,Concentration of Small LDL Particles
SM,0.89 [0.86-0.92],8.236e-07,***,Sphingomyelins
LA,0.89 [0.86-0.92],3.604e-08,***,Linoleic Acid
S-LDL-CE,0.89 [0.86-0.92],5.013e-08,***,Cholesteryl Esters in Small LDL
XL-HDL-FC,0.89 [0.86-0.92],2.157e-05,***,Free Cholesterol in Very Large HDL
S-LDL-L,0.89 [0.86-0.92],2.697e-08,***,Total-Lipids in Small LDL
XS-VLDL-C,0.89 [0.86-0.92],8.799e-08,***,Cholesterol in Very Small VLDL
LDL-P,0.89 [0.86-0.92],2.160e-08,***,Concentration of LDL Particles
