Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.08 [1.07-1.09],1.106e-44,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.08 [1.07-1.09],2.754e-46,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.07-1.09],4.789e-46,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.07 [1.06-1.08],1.504e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.07 [1.06-1.08],4.708e-38,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.06 [1.05-1.07],4.052e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.06 [1.05-1.07],1.846e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.06 [1.05-1.07],5.580e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.06 [1.05-1.07],5.033e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.06 [1.05-1.07],2.231e-23,***,Glycoprotein Acetyls
M-HDL-TG,1.05 [1.04-1.06],4.909e-21,***,Triglycerides in Medium HDL
S-HDL-PL,1.05 [1.04-1.06],7.703e-19,***,Phospholipids in Small HDL
XL-VLDL-TG%,1.05 [1.04-1.06],1.948e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.05 [1.04-1.06],4.826e-17,***,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,1.05 [1.04-1.06],1.040e-17,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.05 [1.04-1.06],3.200e-17,***,Triglycerides in Small HDL
M-HDL-PL%,1.05 [1.04-1.06],9.791e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-PL,1.05 [1.04-1.06],9.813e-15,***,Phospholipids in Medium HDL
HDL-TG,1.05 [1.04-1.06],2.166e-15,***,Triglycerides in HDL
XL-HDL-TG%,1.04 [1.03-1.05],5.546e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-L,1.04 [1.03-1.05],4.490e-13,***,Total-Lipids in Small HDL
XS-VLDL-TG,1.04 [1.03-1.05],7.517e-13,***,Triglycerides in Very Small VLDL
IDL-TG,1.04 [1.03-1.05],2.558e-11,***,Triglycerides in IDL
M-HDL-L,1.04 [1.03-1.05],7.370e-09,***,Total-Lipids in Medium HDL
L-LDL-TG,1.04 [1.03-1.05],1.545e-09,***,Triglycerides in Large LDL
MUFA,1.04 [1.03-1.05],3.186e-08,***,Monounsaturated Fatty Acids
LDL-TG,1.04 [1.03-1.05],3.647e-08,***,Triglycerides in LDL
M-HDL-P,1.03 [1.02-1.04],4.369e-05,***,Concentration of Medium HDL Particles
M-LDL-TG,1.03 [1.02-1.04],1.934e-06,***,Triglycerides in Medium LDL
S-HDL-TG%,1.03 [1.02-1.04],5.063e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.03 [1.02-1.04],1.534e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-FC,1.03 [1.02-1.04],3.119e-05,***,Free Cholesterol in Small HDL
HDL-PL,1.03 [1.02-1.04],0.001,**,Phospholipids in HDL
SFA,1.03 [1.02-1.04],5.861e-05,***,Saturated Fatty Acids
S-VLDL-TG,1.03 [1.02-1.04],5.382e-05,***,Triglycerides in Small VLDL
M-HDL-TG%,1.03 [1.02-1.04],6.174e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.03 [1.02-1.04],7.289e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,1.03 [1.02-1.04],0.014,*,Free Cholesterol in Medium HDL
L-HDL-TG,1.03 [1.02-1.04],0.002,**,Triglycerides in Large HDL
XL-VLDL-TG,1.03 [1.02-1.04],0.003,**,Triglycerides in Very Large VLDL
S-LDL-TG,1.03 [1.02-1.04],0.002,**,Triglycerides in Small LDL
Total-TG,1.03 [1.02-1.04],0.006,**,Total-Triglycerides
XXL-VLDL-P,1.03 [1.02-1.04],0.015,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.03 [1.02-1.04],0.034,*,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-FC,0.98 [0.97-0.98],0.048,*,Free Cholesterol in Small VLDL
LA,0.98 [0.97-0.98],0.040,*,Linoleic Acid
XS-VLDL-C,0.97 [0.97-0.98],0.041,*,Cholesterol in Very Small VLDL
M-LDL-C,0.97 [0.96-0.98],0.006,**,Cholesterol in Medium LDL
S-LDL-CE,0.97 [0.96-0.98],0.006,**,Cholesteryl Esters in Small LDL
XL-HDL-CE%,0.97 [0.96-0.98],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-CE,0.97 [0.96-0.98],0.005,**,Cholesteryl Esters in LDL
M-VLDL-FC,0.97 [0.96-0.98],0.005,**,Free Cholesterol in Medium VLDL
Total-CE,0.97 [0.96-0.98],0.004,**,Total-Esterified Cholesterol
Total-C,0.97 [0.96-0.98],0.003,**,Total-Cholesterol
LDL-L,0.97 [0.96-0.98],0.001,**,Total-Lipids in LDL
Total-FC,0.97 [0.96-0.98],0.001,**,Total-Free Cholesterol
L-LDL-CE,0.97 [0.96-0.98],7.742e-04,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.97 [0.96-0.98],2.149e-04,***,Total-Lipids in Large LDL
Albumin,0.97 [0.96-0.98],2.220e-04,***,Albumin
S-LDL-L,0.97 [0.96-0.98],8.441e-05,***,Total-Lipids in Small LDL
Remnant-C,0.97 [0.96-0.98],7.513e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-P,0.97 [0.96-0.98],5.287e-05,***,Concentration of Large LDL Particles
L-LDL-PL%,0.97 [0.96-0.98],3.958e-05,***,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.97 [0.96-0.98],1.089e-04,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-PL,0.97 [0.96-0.98],0.008,**,Phospholipids in Very Large HDL
