Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.52 [1.43-1.62],3.150e-35,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.51 [1.42-1.61],1.566e-35,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.45 [1.36-1.54],6.424e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.38 [1.29-1.47],3.133e-17,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.34 [1.25-1.43],8.577e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.30 [1.22-1.38],3.515e-11,***,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,1.20 [1.13-1.28],0.001,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-PL%,1.19 [1.12-1.27],0.005,**,Phospholipids to Total-Lipids in Large LDL percentage
Sc-ala,1.18 [1.11-1.25],0.018,*,Spectrometer-corrected alanine
M-VLDL-CE,0.84 [0.79-0.90],0.025,*,Cholesteryl Esters in Medium VLDL
IDL-P,0.84 [0.79-0.89],0.019,*,Concentration of IDL Particles
S-VLDL-TG,0.83 [0.78-0.89],0.047,*,Triglycerides in Small VLDL
VLDL-PL,0.83 [0.78-0.89],0.010,*,Phospholipids in VLDL
IDL-C%,0.83 [0.78-0.88],5.892e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-P,0.83 [0.78-0.89],0.006,**,Concentration of Large LDL Particles
VLDL-CE,0.83 [0.78-0.88],0.001,**,Cholesteryl Esters in VLDL
XS-VLDL-L,0.83 [0.78-0.88],0.003,**,Total-Lipids in Very Small VLDL
S-HDL-TG,0.83 [0.77-0.88],0.013,*,Triglycerides in Small HDL
VLDL-P,0.82 [0.77-0.88],0.003,**,Concentration of VLDL Particles
VLDL-C,0.82 [0.77-0.88],5.822e-04,***,VLDL Cholesterol
VLDL-L,0.82 [0.77-0.88],0.002,**,Total-Lipids in VLDL
S-LDL-P,0.82 [0.77-0.88],0.001,**,Concentration of Small LDL Particles
S-LDL-TG,0.82 [0.77-0.88],0.035,*,Triglycerides in Small LDL
M-VLDL-C,0.82 [0.77-0.88],6.100e-04,***,Cholesterol in Medium VLDL
S-VLDL-L,0.82 [0.77-0.88],8.835e-04,***,Total-Lipids in Small VLDL
SFA%,0.82 [0.77-0.87],3.076e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-FC,0.82 [0.77-0.88],8.543e-04,***,Free Cholesterol in VLDL
XL-HDL-CE,0.82 [0.76-0.88],0.016,*,Cholesteryl Esters in Very Large HDL
Total-TG,0.82 [0.77-0.88],0.002,**,Total-Triglycerides
S-VLDL-FC,0.82 [0.77-0.87],3.127e-04,***,Free Cholesterol in Small VLDL
M-VLDL-TG,0.82 [0.76-0.88],0.002,**,Triglycerides in Medium VLDL
S-VLDL-PL,0.82 [0.77-0.87],3.393e-04,***,Phospholipids in Small VLDL
XS-VLDL-C,0.82 [0.76-0.87],2.713e-04,***,Cholesterol in Very Small VLDL
L-LDL-TG,0.82 [0.76-0.87],0.002,**,Triglycerides in Large LDL
ApoB,0.82 [0.77-0.87],5.960e-05,***,Apolipoprotein B
M-HDL-C%,0.81 [0.76-0.86],2.355e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-TG,0.81 [0.76-0.87],0.002,**,Triglycerides in LDL
LDL-P,0.81 [0.76-0.86],5.015e-05,***,Concentration of LDL Particles
M-LDL-TG,0.81 [0.75-0.87],0.002,**,Triglycerides in Medium LDL
M-VLDL-FC,0.81 [0.76-0.86],3.240e-05,***,Free Cholesterol in Medium VLDL
S-LDL-L,0.81 [0.76-0.86],1.650e-05,***,Total-Lipids in Small LDL
IDL-CE%,0.81 [0.76-0.86],9.051e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE,0.81 [0.76-0.86],3.948e-05,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL,0.80 [0.75-0.86],1.547e-05,***,Phospholipids in Medium VLDL
M-VLDL-P,0.80 [0.75-0.86],2.581e-05,***,Concentration of Medium VLDL Particles
XL-HDL-P,0.80 [0.75-0.86],3.553e-04,***,Concentration of Very Large HDL Particles
M-VLDL-L,0.80 [0.75-0.85],4.007e-06,***,Total-Lipids in Medium VLDL
XL-HDL-CE%,0.80 [0.75-0.85],4.247e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.80 [0.75-0.84],3.209e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C,0.79 [0.74-0.84],5.836e-08,***,Cholesterol in Small LDL
L-LDL-C%,0.78 [0.73-0.83],3.269e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.77 [0.73-0.82],9.784e-13,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG,0.77 [0.72-0.83],1.014e-07,***,Triglycerides in Very Large HDL
DHA,0.77 [0.72-0.83],6.642e-08,***,Docosahexaenoic Acid
M-LDL-CE%,0.77 [0.73-0.82],5.869e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL,0.77 [0.72-0.82],4.672e-10,***,Phospholipids in Medium LDL
M-LDL-P,0.77 [0.72-0.82],1.605e-09,***,Concentration of Medium LDL Particles
Omega-3,0.77 [0.72-0.82],3.218e-09,***,Omega-3 Fatty Acids
Remnant-C,0.77 [0.72-0.82],2.906e-11,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE,0.77 [0.72-0.82],3.013e-10,***,Cholesteryl Esters in Small LDL
M-LDL-FC,0.77 [0.72-0.82],4.261e-11,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.76 [0.72-0.81],4.438e-13,***,Clinical LDL Cholesterol
LDL-PL,0.76 [0.71-0.81],2.691e-12,***,Phospholipids in LDL
Albumin,0.76 [0.71-0.80],2.675e-16,***,Albumin
HDL-size,0.76 [0.70-0.81],2.039e-08,***,Average Diameter for HDL Particles
IDL-PL,0.75 [0.71-0.80],7.956e-12,***,Phospholipids in IDL
LDL-FC,0.75 [0.71-0.80],2.230e-13,***,Free Cholesterol in LDL
M-LDL-L,0.75 [0.71-0.80],1.601e-13,***,Total-Lipids in Medium LDL
IDL-FC,0.75 [0.70-0.80],7.968e-13,***,Free Cholesterol in IDL
Non-HDL-C,0.75 [0.70-0.79],2.588e-15,***,Total-Cholesterol Minus HDL-C
M-LDL-C,0.75 [0.70-0.79],2.237e-14,***,Cholesterol in Medium LDL
M-LDL-CE,0.74 [0.69-0.79],9.300e-15,***,Cholesteryl Esters in Medium LDL
LDL-L,0.74 [0.69-0.79],1.073e-16,***,Total-Lipids in LDL
IDL-L,0.74 [0.69-0.78],1.350e-15,***,Total-Lipids in IDL
IDL-C,0.73 [0.69-0.78],6.833e-16,***,Cholesterol in IDL
S-LDL-C%,0.73 [0.69-0.78],1.341e-22,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-C,0.73 [0.69-0.78],1.012e-17,***,LDL Cholesterol
L-LDL-PL,0.73 [0.69-0.78],1.138e-16,***,Phospholipids in Large LDL
IDL-CE,0.73 [0.68-0.78],1.478e-16,***,Cholesteryl Esters in IDL
L-LDL-FC,0.73 [0.68-0.78],1.776e-16,***,Free Cholesterol in Large LDL
HDL-TG,0.73 [0.68-0.78],4.888e-14,***,Triglycerides in HDL
LDL-CE,0.72 [0.68-0.77],9.809e-19,***,Cholesteryl Esters in LDL
L-LDL-L,0.72 [0.68-0.77],1.772e-19,***,Total-Lipids in Large LDL
MUFA,0.72 [0.67-0.77],6.450e-16,***,Monounsaturated Fatty Acids
L-LDL-C,0.72 [0.67-0.76],8.761e-20,***,Cholesterol in Large LDL
M-HDL-TG,0.71 [0.67-0.76],2.725e-16,***,Triglycerides in Medium HDL
L-LDL-CE,0.71 [0.67-0.76],2.550e-20,***,Cholesteryl Esters in Large LDL
L-HDL-FC,0.69 [0.64-0.74],3.531e-16,***,Free Cholesterol in Large HDL
L-HDL-TG,0.68 [0.64-0.73],6.248e-20,***,Triglycerides in Large HDL
L-HDL-C,0.68 [0.63-0.73],4.067e-18,***,Cholesterol in Large HDL
L-HDL-CE,0.68 [0.63-0.73],3.353e-18,***,Cholesteryl Esters in Large HDL
Total-FC,0.68 [0.63-0.72],4.309e-28,***,Total-Free Cholesterol
S-LDL-CE%,0.67 [0.63-0.71],9.742e-36,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-L,0.65 [0.60-0.70],1.660e-23,***,Total-Lipids in Large HDL
Total-C,0.65 [0.61-0.69],1.828e-37,***,Total-Cholesterol
L-HDL-PL,0.65 [0.60-0.70],2.540e-24,***,Phospholipids in Large HDL
SM,0.65 [0.60-0.69],7.962e-33,***,Sphingomyelins
L-HDL-P,0.64 [0.59-0.69],6.594e-23,***,Concentration of Large HDL Particles
Total-CE,0.64 [0.60-0.68],1.777e-40,***,Total-Esterified Cholesterol
Total-FA,0.64 [0.60-0.68],5.420e-37,***,Total-Fatty Acids
LA,0.64 [0.60-0.68],6.456e-41,***,Linoleic Acid
SFA,0.63 [0.59-0.68],2.445e-35,***,Saturated Fatty Acids
Total-L,0.63 [0.59-0.67],8.718e-43,***,Total-Lipids in Lipoprotein Particles
Omega-6,0.61 [0.58-0.65],3.563e-47,***,Omega-6 Fatty Acids
PUFA,0.61 [0.57-0.65],5.073e-47,***,Polyunsaturated Fatty Acids
M-HDL-FC%,0.60 [0.56-0.63],5.222e-62,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE,0.59 [0.56-0.63],9.270e-57,***,Cholesteryl Esters in Small HDL
Total-PL,0.57 [0.54-0.61],5.910e-63,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-C,0.57 [0.53-0.60],1.038e-65,***,Cholesterol in Small HDL
S-HDL-P,0.56 [0.53-0.60],4.551e-63,***,Concentration of Small HDL Particles
S-HDL-L,0.55 [0.52-0.59],9.180e-73,***,Total-Lipids in Small HDL
Cholines,0.54 [0.51-0.58],1.256e-73,***,Total-Cholines
Phosphoglyc,0.54 [0.51-0.58],5.961e-75,***,Phosphoglycerides
S-HDL-PL,0.54 [0.50-0.57],2.000e-72,***,Phospholipids in Small HDL
S-HDL-FC,0.54 [0.50-0.57],5.080e-71,***,Free Cholesterol in Small HDL
PC,0.54 [0.50-0.57],8.604e-76,***,Phosphatidylcholines
HDL-CE,0.53 [0.49-0.57],9.206e-60,***,Cholesteryl Esters in HDL
HDL-FC,0.53 [0.49-0.57],1.838e-54,***,Free Cholesterol in HDL
HDL-C,0.53 [0.49-0.57],2.418e-61,***,HDL Cholesterol
M-HDL-CE,0.53 [0.49-0.56],7.255e-68,***,Cholesteryl Esters in Medium HDL
HDL-PL,0.52 [0.49-0.56],4.425e-68,***,Phospholipids in HDL
M-HDL-PL,0.52 [0.49-0.56],7.856e-71,***,Phospholipids in Medium HDL
M-HDL-C,0.52 [0.49-0.56],2.758e-70,***,Cholesterol in Medium HDL
M-HDL-L,0.51 [0.48-0.55],1.514e-77,***,Total-Lipids in Medium HDL
HDL-L,0.51 [0.48-0.55],1.590e-72,***,Total-Lipids in HDL
M-HDL-FC,0.51 [0.47-0.54],5.210e-69,***,Free Cholesterol in Medium HDL
