Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.15-1.23],1.952e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.14-1.21],5.691e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.11 [1.08-1.15],1.841e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.04 [1.00-1.07],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.01 [0.98-1.04],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL%,0.92 [0.89-0.95],0.016,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-L,0.91 [0.88-0.94],0.001,**,Total-Lipids in Very Small VLDL
M-LDL-CE%,0.91 [0.88-0.94],5.941e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA,0.91 [0.88-0.94],0.002,**,Docosahexaenoic Acid
S-VLDL-P,0.91 [0.88-0.94],0.001,**,Concentration of Small VLDL Particles
XL-VLDL-C,0.90 [0.88-0.94],0.001,**,Cholesterol in Very Large VLDL
XS-VLDL-P,0.90 [0.88-0.93],3.638e-04,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.90 [0.87-0.93],1.926e-04,***,Free Cholesterol in Very Small VLDL
VLDL-L,0.90 [0.87-0.93],1.196e-04,***,Total-Lipids in VLDL
L-VLDL-C,0.90 [0.87-0.93],2.577e-04,***,Cholesterol in Large VLDL
Albumin,0.90 [0.87-0.93],4.807e-06,***,Albumin
Total-FA,0.90 [0.87-0.93],1.421e-05,***,Total-Fatty Acids
VLDL-PL,0.90 [0.87-0.93],1.258e-05,***,Phospholipids in VLDL
ApoB/ApoA1,0.89 [0.87-0.92],2.426e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-L,0.89 [0.86-0.92],3.392e-06,***,Total-Lipids in Small VLDL
VLDL-P,0.89 [0.86-0.92],1.833e-06,***,Concentration of VLDL Particles
S-LDL-CE%,0.89 [0.86-0.92],2.231e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC,0.89 [0.86-0.92],2.033e-06,***,Free Cholesterol in Small HDL
L-VLDL-CE,0.89 [0.86-0.92],7.281e-07,***,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,0.89 [0.86-0.91],1.795e-07,***,Cholesteryl Esters in Very Large VLDL
VLDL-FC,0.88 [0.85-0.91],2.005e-08,***,Free Cholesterol in VLDL
XS-VLDL-C,0.88 [0.85-0.91],1.599e-08,***,Cholesterol in Very Small VLDL
S-HDL-CE,0.88 [0.86-0.91],8.756e-09,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.88 [0.85-0.91],3.171e-09,***,Cholesterol in Small HDL
Phosphoglyc,0.88 [0.85-0.91],2.382e-08,***,Phosphoglycerides
S-VLDL-CE,0.88 [0.85-0.91],4.970e-09,***,Cholesteryl Esters in Small VLDL
Total-P,0.88 [0.85-0.91],4.015e-08,***,Total-Concentration of Lipoprotein Particles
S-HDL-P,0.88 [0.85-0.91],1.848e-09,***,Concentration of Small HDL Particles
XS-VLDL-CE,0.88 [0.85-0.91],8.224e-10,***,Cholesteryl Esters in Very Small VLDL
PC,0.88 [0.85-0.91],2.756e-09,***,Phosphatidylcholines
L-LDL-CE%,0.88 [0.85-0.90],2.222e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-C,0.87 [0.84-0.90],8.717e-12,***,Cholesterol in Small VLDL
SM,0.87 [0.84-0.90],3.460e-11,***,Sphingomyelins
S-VLDL-PL,0.87 [0.84-0.90],7.477e-12,***,Phospholipids in Small VLDL
VLDL-C,0.87 [0.84-0.90],1.195e-12,***,VLDL Cholesterol
Cholines,0.87 [0.84-0.90],1.710e-11,***,Total-Cholines
M-VLDL-L,0.86 [0.84-0.89],2.287e-13,***,Total-Lipids in Medium VLDL
VLDL-CE,0.86 [0.84-0.89],5.239e-14,***,Cholesteryl Esters in VLDL
