Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.15 [1.13-1.17],2.713e-36,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.14 [1.12-1.17],3.394e-39,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.14 [1.11-1.16],1.023e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.13 [1.11-1.16],3.927e-34,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.13 [1.11-1.16],9.168e-31,***,Glycoprotein Acetyls
M-HDL-PL%,1.13 [1.10-1.15],3.150e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.12 [1.10-1.14],4.156e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.12 [1.10-1.15],6.044e-25,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.12 [1.10-1.15],3.812e-24,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.12 [1.10-1.14],1.989e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],2.513e-24,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.12 [1.10-1.14],3.119e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.12 [1.09-1.14],5.580e-23,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.11 [1.09-1.13],1.010e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.11 [1.09-1.13],7.205e-19,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.11 [1.08-1.13],5.738e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.10 [1.08-1.12],4.931e-19,***,Triglycerides in Small HDL
L-HDL-TG%,1.10 [1.08-1.12],1.982e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],5.134e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.10 [1.08-1.12],7.672e-14,***,Average Diameter for VLDL Particles
L-VLDL-PL%,1.09 [1.07-1.12],1.570e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,1.09 [1.07-1.12],2.092e-15,***,Triglycerides in Very Large VLDL
