Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.16-1.23],9.825e-25,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.15-1.22],7.533e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.14-1.21],4.736e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.17 [1.14-1.21],3.587e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.17 [1.13-1.21],1.506e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.17 [1.13-1.21],3.818e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.17 [1.13-1.20],1.796e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.17 [1.13-1.20],2.331e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.15 [1.11-1.20],2.240e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.15 [1.11-1.18],3.016e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.14 [1.10-1.18],5.181e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.14 [1.10-1.17],2.110e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.12 [1.08-1.16],4.232e-06,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.12 [1.08-1.15],1.859e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA%,1.11 [1.08-1.15],7.511e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.11 [1.08-1.15],1.497e-06,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.11 [1.07-1.15],3.804e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.09 [1.06-1.13],0.035,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.92 [0.90-0.95],0.001,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-L,0.92 [0.89-0.95],0.022,*,Total-Lipids in Lipoprotein Particles
S-LDL-L,0.92 [0.89-0.95],0.017,*,Total-Lipids in Small LDL
S-LDL-FC%,0.92 [0.89-0.94],1.942e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA,0.92 [0.89-0.95],0.016,*,Polyunsaturated Fatty Acids
IDL-FC%,0.91 [0.89-0.94],1.727e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE,0.91 [0.89-0.94],0.005,**,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.91 [0.89-0.94],0.004,**,Cholesteryl Esters in Small LDL
LDL-P,0.91 [0.88-0.94],0.005,**,Concentration of LDL Particles
XS-VLDL-C,0.91 [0.88-0.94],0.011,*,Cholesterol in Very Small VLDL
PC,0.91 [0.88-0.94],0.010,**,Phosphatidylcholines
ApoB,0.91 [0.88-0.94],0.001,**,Apolipoprotein B
XXL-VLDL-C%,0.91 [0.88-0.94],0.038,*,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-L,0.91 [0.88-0.94],9.712e-04,***,Total-Lipids in Medium LDL
L-LDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Large LDL Particles
M-LDL-PL,0.91 [0.88-0.94],8.244e-04,***,Phospholipids in Medium LDL
PUFA%,0.91 [0.88-0.94],1.446e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,0.91 [0.88-0.94],7.236e-04,***,Concentration of Small HDL Particles
S-HDL-CE%,0.91 [0.88-0.93],2.270e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-P,0.91 [0.87-0.94],0.017,*,Concentration of Medium HDL Particles
Omega-6%,0.90 [0.88-0.93],1.319e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.90 [0.87-0.94],0.005,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,0.90 [0.88-0.93],1.240e-04,***,Omega-6 Fatty Acids
Total-PL,0.90 [0.88-0.93],1.896e-04,***,Total-Phospholipids in Lipoprotein Particles
S-LDL-C,0.90 [0.88-0.93],6.358e-05,***,Cholesterol in Small LDL
M-LDL-C,0.90 [0.88-0.93],4.197e-05,***,Cholesterol in Medium LDL
S-HDL-C,0.90 [0.87-0.93],8.450e-05,***,Cholesterol in Small HDL
Citrate,0.90 [0.87-0.93],4.522e-04,***,Citrate
L-VLDL-C%,0.90 [0.87-0.93],2.383e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
Cholines,0.90 [0.87-0.93],1.444e-04,***,Total-Cholines
Remnant-C,0.90 [0.87-0.93],9.153e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-FC,0.90 [0.87-0.93],0.005,**,Free Cholesterol in Medium HDL
M-HDL-CE%,0.90 [0.87-0.93],4.577e-07,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LA,0.90 [0.87-0.93],4.341e-06,***,Linoleic Acid
XL-VLDL-FC%,0.90 [0.87-0.93],9.817e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,0.90 [0.87-0.92],1.089e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.90 [0.87-0.93],3.173e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-CE,0.90 [0.87-0.93],4.805e-05,***,Cholesteryl Esters in Very Small VLDL
S-HDL-CE,0.90 [0.87-0.93],7.274e-06,***,Cholesteryl Esters in Small HDL
S-HDL-C%,0.90 [0.87-0.92],2.107e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-CE,0.90 [0.87-0.92],1.110e-06,***,Cholesteryl Esters in LDL
LDL-L,0.90 [0.87-0.92],5.092e-07,***,Total-Lipids in LDL
S-VLDL-CE%,0.90 [0.87-0.92],2.532e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.90 [0.87-0.92],9.236e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
ApoA1,0.90 [0.86-0.93],2.722e-04,***,Apolipoprotein A1
L-HDL-CE%,0.90 [0.87-0.92],1.843e-10,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-L,0.89 [0.86-0.93],5.220e-04,***,Total-Lipids in HDL
M-VLDL-C,0.89 [0.87-0.92],1.516e-06,***,Cholesterol in Medium VLDL
M-HDL-C,0.89 [0.86-0.93],1.194e-04,***,Cholesterol in Medium HDL
Non-HDL-C,0.89 [0.87-0.92],8.889e-08,***,Total-Cholesterol Minus HDL-C
M-HDL-CE,0.89 [0.86-0.92],8.071e-05,***,Cholesteryl Esters in Medium HDL
L-HDL-C%,0.89 [0.87-0.92],5.286e-11,***,Cholesterol to Total-Lipids in Large HDL percentage
LDL-PL,0.89 [0.86-0.92],1.160e-07,***,Phospholipids in LDL
L-VLDL-CE%,0.89 [0.86-0.92],6.051e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-CE,0.89 [0.86-0.92],3.234e-08,***,Cholesteryl Esters in Large LDL
LDL-C,0.89 [0.86-0.92],1.161e-08,***,LDL Cholesterol
S-LDL-FC,0.89 [0.86-0.92],3.810e-08,***,Free Cholesterol in Small LDL
L-LDL-L,0.89 [0.86-0.91],6.806e-09,***,Total-Lipids in Large LDL
IDL-P,0.89 [0.86-0.92],5.656e-08,***,Concentration of IDL Particles
Total-FC,0.88 [0.86-0.91],3.732e-09,***,Total-Free Cholesterol
HDL-P,0.88 [0.85-0.91],5.149e-07,***,Concentration of HDL Particles
XL-HDL-C,0.88 [0.85-0.92],0.004,**,Cholesterol in Very Large HDL
IDL-PL,0.88 [0.85-0.91],1.383e-08,***,Phospholipids in IDL
M-VLDL-CE%,0.88 [0.86-0.91],5.626e-15,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-C,0.88 [0.85-0.91],3.334e-10,***,Cholesterol in Large LDL
M-VLDL-PL%,0.88 [0.86-0.91],2.027e-11,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.88 [0.85-0.91],1.035e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,0.88 [0.84-0.92],5.522e-04,***,Total-Lipids in Large HDL
M-LDL-FC,0.88 [0.85-0.91],6.779e-10,***,Free Cholesterol in Medium LDL
L-HDL-FC,0.88 [0.84-0.92],0.002,**,Free Cholesterol in Large HDL
Clinical LDL-C,0.88 [0.85-0.91],1.018e-11,***,Clinical LDL Cholesterol
SM,0.88 [0.85-0.91],4.179e-09,***,Sphingomyelins
HDL-FC,0.88 [0.84-0.91],2.443e-05,***,Free Cholesterol in HDL
L-LDL-PL,0.88 [0.85-0.91],8.984e-11,***,Phospholipids in Large LDL
M-VLDL-FC%,0.88 [0.85-0.90],1.018e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,0.88 [0.85-0.91],7.028e-09,***,Total-Concentration of Lipoprotein Particles
M-HDL-FC%,0.88 [0.85-0.90],9.889e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.87 [0.85-0.90],4.719e-13,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE,0.87 [0.85-0.90],8.280e-11,***,Cholesteryl Esters in Medium VLDL
IDL-L,0.87 [0.85-0.90],1.468e-11,***,Total-Lipids in IDL
M-VLDL-C%,0.87 [0.85-0.90],5.149e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-C,0.87 [0.85-0.90],1.457e-12,***,Total-Cholesterol
XL-HDL-CE,0.87 [0.83-0.91],2.990e-04,***,Cholesteryl Esters in Very Large HDL
LDL-FC,0.87 [0.84-0.90],3.926e-13,***,Free Cholesterol in LDL
LA%,0.87 [0.84-0.90],9.726e-14,***,Linoleic Acid to Total-Fatty Acids percentage
Total-CE,0.87 [0.84-0.90],1.044e-13,***,Total-Esterified Cholesterol
L-HDL-P,0.87 [0.83-0.91],8.874e-05,***,Concentration of Large HDL Particles
XL-VLDL-C%,0.87 [0.84-0.90],1.596e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC,0.86 [0.84-0.89],3.158e-13,***,Free Cholesterol in IDL
M-LDL-C%,0.86 [0.84-0.89],1.079e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.86 [0.84-0.89],3.403e-18,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.86 [0.83-0.89],1.083e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-FC,0.86 [0.83-0.89],1.058e-14,***,Free Cholesterol in Large LDL
IDL-C,0.86 [0.83-0.89],2.879e-15,***,Cholesterol in IDL
L-HDL-C,0.86 [0.82-0.90],2.275e-06,***,Cholesterol in Large HDL
IDL-CE,0.86 [0.83-0.89],2.542e-15,***,Cholesteryl Esters in IDL
IDL-CE%,0.86 [0.84-0.88],3.036e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-FC%,0.86 [0.83-0.88],1.601e-20,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.86 [0.83-0.89],8.039e-10,***,HDL Cholesterol
L-HDL-CE,0.86 [0.82-0.89],7.354e-07,***,Cholesteryl Esters in Large HDL
IDL-C%,0.86 [0.83-0.88],1.319e-23,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.86 [0.83-0.88],1.339e-20,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.86 [0.83-0.88],9.795e-19,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-CE,0.86 [0.82-0.89],1.580e-10,***,Cholesteryl Esters in HDL
XS-VLDL-CE%,0.85 [0.83-0.88],3.209e-22,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.85 [0.82-0.88],1.029e-18,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.85 [0.82-0.87],4.114e-24,***,Cholesterol to Total-Lipids in Small LDL percentage
