Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.70 [1.61-1.81],1.186e-64,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.69 [1.60-1.79],6.960e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.67 [1.57-1.77],3.588e-53,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.66 [1.56-1.77],1.364e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.65 [1.56-1.75],4.221e-62,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.59 [1.49-1.71],2.557e-34,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.55 [1.45-1.65],1.559e-31,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.48 [1.39-1.57],6.097e-30,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.47 [1.39-1.55],1.407e-37,***,Glucose-lactate
XL-VLDL-TG%,1.46 [1.34-1.59],1.438e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.42 [1.34-1.51],1.176e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.39 [1.30-1.48],1.621e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.38 [1.30-1.46],5.865e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
Glu,1.36 [1.28-1.44],1.556e-17,***,Glucose
MUFA%,1.34 [1.25-1.43],2.408e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.32 [1.24-1.40],5.680e-14,***,Spectrometer-corrected alanine
XXL-VLDL-PL%,1.27 [1.18-1.36],1.169e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.26 [1.19-1.34],1.032e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.26 [1.18-1.34],7.134e-08,***,Alanine
M-LDL-PL%,1.23 [1.15-1.32],2.063e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.23 [1.15-1.32],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.21 [1.13-1.29],0.020,*,Triglycerides to Total-Lipids in Small HDL percentage
Lactate,1.19 [1.11-1.27],0.036,*,Lactate
S-LDL-FC%,0.85 [0.80-0.89],5.958e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.84 [0.79-0.90],0.008,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.84 [0.79-0.89],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC,0.83 [0.78-0.89],0.027,*,Free Cholesterol in Very Large VLDL
M-LDL-FC%,0.83 [0.78-0.88],1.041e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-L,0.83 [0.77-0.89],0.011,*,Total-Lipids in Large VLDL
XXL-VLDL-CE%,0.83 [0.77-0.88],0.009,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,0.82 [0.77-0.88],0.008,**,Phospholipids in Medium HDL
M-VLDL-TG,0.82 [0.77-0.88],0.002,**,Triglycerides in Medium VLDL
S-HDL-FC%,0.82 [0.76-0.88],0.002,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-FC,0.82 [0.76-0.88],0.003,**,Free Cholesterol in Large VLDL
Albumin,0.82 [0.77-0.87],6.045e-06,***,Albumin
IDL-FC%,0.82 [0.77-0.86],5.338e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.81 [0.77-0.86],1.972e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.81 [0.77-0.86],3.267e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-L,0.80 [0.75-0.86],1.281e-04,***,Total-Lipids in Medium HDL
M-HDL-CE,0.80 [0.74-0.85],7.079e-05,***,Cholesteryl Esters in Medium HDL
XL-HDL-FC,0.79 [0.74-0.86],0.001,**,Free Cholesterol in Very Large HDL
XL-HDL-CE%,0.79 [0.75-0.84],1.141e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-C%,0.79 [0.74-0.84],2.484e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-L,0.79 [0.73-0.86],0.007,**,Total-Lipids in Very Large HDL
S-VLDL-P,0.79 [0.74-0.84],1.687e-06,***,Concentration of Small VLDL Particles
L-HDL-L,0.78 [0.72-0.85],0.002,**,Total-Lipids in Large HDL
M-HDL-C,0.78 [0.73-0.84],6.437e-06,***,Cholesterol in Medium HDL
XS-VLDL-FC%,0.78 [0.74-0.82],1.460e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
