Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.13-1.16],4.347e-61,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.14 [1.12-1.15],2.518e-69,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.12-1.15],8.403e-67,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],4.791e-56,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.12 [1.11-1.14],6.600e-53,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.12 [1.10-1.13],2.162e-53,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.10-1.13],9.527e-44,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.11 [1.10-1.13],4.530e-42,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.11 [1.10-1.13],2.371e-42,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.11 [1.09-1.13],5.903e-28,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.11 [1.09-1.12],4.170e-42,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.10 [1.09-1.12],7.509e-35,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.10 [1.09-1.12],3.900e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.10 [1.08-1.11],5.531e-31,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.09 [1.08-1.11],7.776e-27,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.09 [1.08-1.11],3.309e-26,***,Glycoprotein Acetyls
L-VLDL-PL%,1.09 [1.07-1.11],4.040e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.09 [1.08-1.11],1.580e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.09 [1.07-1.11],5.726e-24,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.08 [1.07-1.10],6.009e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.08 [1.07-1.10],3.361e-23,***,Triglycerides in Small HDL
VLDL-size,1.07 [1.05-1.08],2.693e-11,***,Average Diameter for VLDL Particles
SFA%,1.07 [1.05-1.08],1.463e-13,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,1.06 [1.05-1.08],3.665e-13,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.06 [1.05-1.08],2.483e-13,***,Triglycerides in Very Small VLDL
XXL-VLDL-PL,1.06 [1.05-1.07],1.852e-11,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.06 [1.04-1.07],1.076e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.06 [1.04-1.07],2.321e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,1.06 [1.04-1.07],1.077e-09,***,Total-Triglycerides
M-HDL-TG,1.06 [1.04-1.07],1.851e-10,***,Triglycerides in Medium HDL
XXL-VLDL-TG,1.06 [1.04-1.07],1.519e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.06 [1.04-1.07],1.236e-09,***,Triglycerides in Small VLDL
VLDL-TG,1.06 [1.04-1.07],1.005e-08,***,Triglycerides in VLDL
XL-VLDL-P,1.06 [1.04-1.07],3.261e-09,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.06 [1.04-1.07],1.285e-08,***,Total-Lipids in Very Large VLDL
