Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.16-1.19],1.560e-113,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.17 [1.16-1.19],1.990e-107,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.17 [1.15-1.18],1.534e-98,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.16 [1.15-1.18],1.991e-104,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.16 [1.14-1.17],6.525e-84,***,Glycoprotein Acetyls
IDL-PL%,1.15 [1.13-1.16],1.051e-83,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.11-1.14],8.102e-56,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.12 [1.10-1.14],5.447e-44,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.11 [1.10-1.13],9.479e-48,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.11 [1.09-1.13],5.463e-41,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.11 [1.09-1.12],7.562e-38,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.09 [1.08-1.11],1.911e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.08 [1.07-1.10],1.197e-24,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-PL%,1.08 [1.06-1.09],2.052e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.08 [1.06-1.09],4.337e-21,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.07 [1.06-1.09],2.536e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.07 [1.05-1.08],7.944e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
Glu-lactate,1.06 [1.05-1.08],4.524e-14,***,Glucose-lactate
Creatinine,1.06 [1.04-1.08],3.685e-08,***,Creatinine
Glu,1.06 [1.04-1.07],1.048e-09,***,Glucose
Gly,1.05 [1.04-1.07],3.131e-07,***,Glycine
M-HDL-TG%,1.05 [1.04-1.07],1.719e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.05 [1.04-1.07],1.416e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-TG%,1.05 [1.03-1.06],5.626e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,1.05 [1.03-1.06],6.963e-05,***,Spectrometer-corrected alanine
L-HDL-TG%,1.04 [1.03-1.06],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
Phe,1.04 [1.03-1.06],1.503e-04,***,Phenylalanine
L-VLDL-P,0.96 [0.95-0.98],0.032,*,Concentration of Large VLDL Particles
L-VLDL-CE%,0.96 [0.95-0.97],0.015,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-TG,0.96 [0.95-0.97],0.006,**,Triglycerides in Large VLDL
His,0.96 [0.95-0.97],0.001,**,Histidine
Omega-6%,0.96 [0.95-0.97],0.002,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL,0.96 [0.94-0.97],5.952e-04,***,Phospholipids in Very Small VLDL
L-HDL-L,0.96 [0.94-0.97],0.012,*,Total-Lipids in Large HDL
XL-HDL-P,0.96 [0.94-0.97],0.006,**,Concentration of Very Large HDL Particles
L-VLDL-L,0.95 [0.94-0.97],6.250e-05,***,Total-Lipids in Large VLDL
S-HDL-FC%,0.95 [0.94-0.97],6.748e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC,0.95 [0.94-0.97],0.007,**,Free Cholesterol in Large HDL
L-VLDL-FC,0.95 [0.94-0.97],3.462e-05,***,Free Cholesterol in Large VLDL
XL-HDL-C,0.95 [0.94-0.97],0.001,**,Cholesterol in Very Large HDL
S-VLDL-P,0.95 [0.94-0.96],9.786e-07,***,Concentration of Small VLDL Particles
L-HDL-P,0.95 [0.93-0.97],4.299e-04,***,Concentration of Large HDL Particles
XL-HDL-CE,0.95 [0.93-0.96],1.035e-04,***,Cholesteryl Esters in Very Large HDL
M-VLDL-TG,0.95 [0.94-0.96],2.492e-07,***,Triglycerides in Medium VLDL
L-HDL-C,0.95 [0.93-0.96],4.850e-05,***,Cholesterol in Large HDL
L-HDL-CE,0.95 [0.93-0.96],2.947e-05,***,Cholesteryl Esters in Large HDL
L-HDL-FC%,0.95 [0.93-0.96],1.237e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-C%,0.95 [0.93-0.96],2.200e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,0.95 [0.93-0.96],6.412e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-C,0.94 [0.93-0.96],2.212e-09,***,Cholesterol in Very Large VLDL
L-VLDL-C,0.94 [0.93-0.96],1.578e-10,***,Cholesterol in Large VLDL
VLDL-L,0.94 [0.93-0.96],6.841e-11,***,Total-Lipids in VLDL
M-HDL-PL,0.94 [0.93-0.96],5.211e-10,***,Phospholipids in Medium HDL
XL-VLDL-CE%,0.94 [0.93-0.96],1.864e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-L,0.94 [0.93-0.95],1.593e-12,***,Total-Lipids in Small VLDL
XS-VLDL-L,0.94 [0.93-0.95],5.099e-13,***,Total-Lipids in Very Small VLDL
IDL-FC%,0.94 [0.93-0.95],4.951e-15,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-PL,0.94 [0.92-0.95],2.822e-14,***,Phospholipids in VLDL
L-HDL-CE%,0.94 [0.92-0.95],3.292e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
ApoB/ApoA1,0.94 [0.92-0.95],6.224e-15,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-CE%,0.94 [0.92-0.95],1.009e-16,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.94 [0.92-0.95],2.073e-15,***,Concentration of Very Small VLDL Particles
L-VLDL-CE,0.93 [0.92-0.95],6.137e-16,***,Cholesteryl Esters in Large VLDL
