Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.29 [1.20-1.38],9.827e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.27 [1.20-1.34],2.851e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.26 [1.20-1.33],6.360e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-size,1.26 [1.18-1.34],4.358e-07,***,Average Diameter for HDL Particles
L-LDL-TG%,1.26 [1.19-1.33],5.741e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.25 [1.19-1.33],1.399e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.24 [1.17-1.31],7.476e-09,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL,1.23 [1.15-1.30],2.975e-05,***,Phospholipids in Very Large HDL
S-HDL-PL%,1.21 [1.14-1.28],8.658e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-L,1.19 [1.12-1.27],0.007,**,Total-Lipids in Very Large HDL
IDL-TG%,1.19 [1.13-1.26],1.335e-04,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-FC,1.18 [1.11-1.25],0.025,*,Free Cholesterol in Very Large HDL
Omega-6/Omega-3,1.17 [1.11-1.24],0.014,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-CE%,0.87 [0.82-0.91],0.018,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-C,0.86 [0.81-0.91],0.037,*,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.85 [0.80-0.90],0.014,*,Cholesteryl Esters in Very Small VLDL
SFA,0.85 [0.80-0.90],0.010,*,Saturated Fatty Acids
SM,0.85 [0.80-0.90],0.013,*,Sphingomyelins
XL-HDL-TG%,0.85 [0.80-0.90],0.017,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Omega-3%,0.84 [0.79-0.89],0.002,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
