Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.44 [1.40-1.48],6.258e-136,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.43 [1.39-1.47],2.866e-145,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.37 [1.34-1.41],5.517e-117,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.36 [1.32-1.40],3.303e-87,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.35 [1.32-1.39],8.813e-95,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.33 [1.30-1.37],4.727e-99,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.32 [1.28-1.36],2.499e-70,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.29 [1.26-1.33],1.299e-59,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.29 [1.26-1.33],7.118e-72,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.29 [1.25-1.34],3.576e-42,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.27 [1.24-1.31],1.133e-64,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.27 [1.24-1.31],6.092e-56,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.26 [1.23-1.30],3.018e-48,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.24 [1.20-1.28],2.169e-41,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.23 [1.20-1.27],4.655e-40,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG,1.22 [1.19-1.26],1.893e-43,***,Triglycerides in Small HDL
M-HDL-PL%,1.22 [1.19-1.26],8.133e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.22 [1.18-1.25],1.953e-36,***,Glycoprotein Acetyls
XS-VLDL-TG,1.21 [1.18-1.24],3.213e-41,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.21 [1.17-1.24],7.372e-37,***,Triglycerides in Small VLDL
M-HDL-TG%,1.20 [1.17-1.24],4.217e-29,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.20 [1.16-1.23],3.196e-32,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG,1.19 [1.16-1.22],1.262e-35,***,Triglycerides in Medium LDL
XXL-VLDL-PL%,1.19 [1.15-1.22],4.021e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-TG,1.18 [1.15-1.22],3.343e-32,***,Triglycerides in LDL
L-LDL-TG,1.18 [1.15-1.21],7.756e-31,***,Triglycerides in Large LDL
