Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.23 [1.22-1.24],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.22 [1.21-1.23],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.22 [1.21-1.23],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.20 [1.19-1.20],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.18 [1.17-1.19],1.516e-302,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.18 [1.17-1.19],6.313e-279,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.18 [1.17-1.19],7.984e-267,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.17 [1.16-1.18],1.317e-288,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.17 [1.16-1.17],4.663e-284,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.16 [1.15-1.17],1.666e-240,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.16 [1.15-1.17],4.483e-223,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.15 [1.14-1.16],2.337e-208,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.15 [1.14-1.16],6.998e-211,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.14 [1.13-1.15],3.784e-185,***,Glycoprotein Acetyls
TG/PG,1.14 [1.13-1.15],5.414e-173,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.14 [1.13-1.15],4.215e-179,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.13 [1.12-1.14],2.556e-135,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.13 [1.12-1.14],6.217e-158,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.13 [1.12-1.14],9.677e-173,***,Triglycerides in Small HDL
XS-VLDL-TG,1.12 [1.11-1.13],3.230e-155,***,Triglycerides in Very Small VLDL
M-LDL-TG,1.11 [1.10-1.12],6.791e-141,***,Triglycerides in Medium LDL
Glu-lactate,1.11 [1.10-1.12],9.420e-123,***,Glucose-lactate
LDL-TG,1.11 [1.10-1.12],2.036e-134,***,Triglycerides in LDL
L-LDL-TG,1.11 [1.10-1.12],1.974e-130,***,Triglycerides in Large LDL
S-VLDL-TG,1.11 [1.10-1.11],6.468e-121,***,Triglycerides in Small VLDL
IDL-TG,1.10 [1.10-1.11],3.635e-123,***,Triglycerides in IDL
XL-HDL-FC%,1.10 [1.09-1.11],1.247e-86,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.10 [1.09-1.11],3.599e-84,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-TG,1.10 [1.09-1.11],1.068e-116,***,Triglycerides in Small LDL
XL-VLDL-TG,1.10 [1.09-1.11],2.290e-103,***,Triglycerides in Very Large VLDL
Total-TG,1.10 [1.09-1.10],2.007e-93,***,Total-Triglycerides
IDL-PL%,1.09 [1.08-1.10],8.911e-91,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-TG,1.09 [1.08-1.10],2.679e-81,***,Triglycerides in VLDL
XL-VLDL-P,1.09 [1.08-1.10],3.823e-85,***,Concentration of Very Large VLDL Particles
