Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.33 [1.26-1.40],2.933e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.33 [1.25-1.40],1.535e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,1.29 [1.21-1.37],1.281e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.28 [1.21-1.36],5.583e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
HDL-size,1.27 [1.19-1.36],5.598e-07,***,Average Diameter for HDL Particles
XS-VLDL-PL%,1.27 [1.20-1.35],6.198e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.26 [1.19-1.33],3.177e-11,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL,1.26 [1.18-1.34],1.513e-06,***,Phospholipids in Very Large HDL
IDL-PL%,1.24 [1.17-1.31],5.811e-09,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL%,1.22 [1.14-1.31],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-L,1.22 [1.14-1.30],0.002,**,Total-Lipids in Very Large HDL
S-VLDL-TG%,1.21 [1.14-1.28],3.009e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL,1.20 [1.12-1.28],0.041,*,Phospholipids in Large HDL
GlycA,1.20 [1.13-1.27],0.002,**,Glycoprotein Acetyls
S-LDL-TG%,1.18 [1.12-1.25],8.380e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.86 [0.82-0.91],0.036,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.85 [0.80-0.90],0.038,*,Cholesterol in Very Small VLDL
XS-VLDL-C%,0.85 [0.81-0.90],4.174e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.85 [0.81-0.89],9.123e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.85 [0.80-0.89],7.320e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-CE%,0.85 [0.80-0.89],7.728e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.84 [0.80-0.89],6.074e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.84 [0.80-0.89],2.066e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.84 [0.79-0.89],0.005,**,Cholesteryl Esters in Very Small VLDL
VLDL-size,0.84 [0.79-0.89],0.006,**,Average Diameter for VLDL Particles
LA%,0.84 [0.79-0.89],2.849e-04,***,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-L,0.84 [0.79-0.89],0.003,**,Total-Lipids in Large VLDL
Total-PL,0.84 [0.79-0.89],4.016e-04,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-FC,0.84 [0.79-0.89],0.001,**,Free Cholesterol in Small HDL
S-VLDL-P,0.83 [0.78-0.89],0.001,**,Concentration of Small VLDL Particles
M-VLDL-TG,0.83 [0.78-0.88],7.661e-04,***,Triglycerides in Medium VLDL
