Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.86 [2.39-3.43],4.854e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.43 [2.14-2.76],5.571e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.38 [2.11-2.69],1.009e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.31 [2.07-2.58],9.915e-45,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.23 [2.02-2.46],1.104e-51,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.15 [1.95-2.36],9.228e-50,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.03 [1.85-2.23],2.720e-44,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu-lactate,2.00 [1.84-2.18],1.185e-52,***,Glucose-lactate
XS-VLDL-PL%,2.00 [1.80-2.21],5.264e-34,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,1.93 [1.76-2.13],4.237e-36,***,Glucose
S-LDL-TG%,1.87 [1.70-2.07],2.478e-30,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.83 [1.67-2.00],2.389e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.73 [1.57-1.91],8.455e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,1.72 [1.56-1.89],3.307e-23,***,Spectrometer-corrected alanine
MUFA%,1.69 [1.51-1.90],2.141e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.64 [1.46-1.84],4.561e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-TG%,1.63 [1.44-1.84],1.828e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
TG/PG,1.59 [1.42-1.77],6.437e-11,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.57 [1.40-1.75],3.541e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
Ala,1.56 [1.41-1.72],2.396e-13,***,Alanine
XL-HDL-TG%,1.54 [1.38-1.71],6.054e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.50 [1.34-1.69],2.905e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.50 [1.36-1.66],1.219e-09,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.42 [1.27-1.59],1.779e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.35 [1.21-1.50],0.038,*,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.77 [0.70-0.85],0.022,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-L,0.74 [0.66-0.82],0.008,**,Total-Lipids in Medium VLDL
L-VLDL-FC%,0.73 [0.66-0.82],0.009,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.73 [0.67-0.80],9.015e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
