Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.36 [2.00-2.79],2.515e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,2.28 [1.78-2.91],1.314e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,2.23 [1.87-2.67],3.502e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,2.23 [1.89-2.63],6.214e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,2.19 [1.88-2.55],1.011e-18,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,2.17 [1.82-2.58],1.146e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,2.15 [1.81-2.54],3.292e-13,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,2.10 [1.75-2.52],3.039e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,2.03 [1.69-2.44],1.088e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG%,2.03 [1.75-2.35],1.911e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,2.02 [1.70-2.40],3.291e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,2.00 [1.66-2.40],5.052e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.98 [1.72-2.27],6.261e-16,***,Triglycerides in Small HDL
Total-TG,1.95 [1.67-2.28],2.534e-11,***,Total-Triglycerides
S-LDL-TG%,1.95 [1.68-2.26],1.182e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG,1.94 [1.69-2.24],8.612e-15,***,Triglycerides in Small VLDL
L-VLDL-PL%,1.94 [1.53-2.46],0.017,*,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-size,1.94 [1.61-2.32],3.571e-07,***,Average Diameter for VLDL Particles
VLDL-TG,1.93 [1.65-2.27],8.745e-11,***,Triglycerides in VLDL
M-LDL-TG%,1.88 [1.63-2.17],3.090e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.87 [1.59-2.20],1.567e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL,1.86 [1.61-2.15],1.486e-11,***,Phospholipids in Large VLDL
XL-VLDL-L,1.86 [1.60-2.15],4.644e-11,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,1.85 [1.61-2.12],6.993e-13,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.84 [1.62-2.10],1.391e-14,***,Triglycerides in Very Small VLDL
MUFA,1.84 [1.57-2.15],1.038e-08,***,Monounsaturated Fatty Acids
L-VLDL-L,1.83 [1.57-2.14],2.216e-09,***,Total-Lipids in Large VLDL
XL-VLDL-P,1.82 [1.59-2.09],1.151e-12,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,1.82 [1.57-2.11],2.547e-10,***,Free Cholesterol in Large VLDL
M-VLDL-TG,1.81 [1.57-2.10],7.237e-10,***,Triglycerides in Medium VLDL
L-VLDL-P,1.81 [1.57-2.07],1.380e-11,***,Concentration of Large VLDL Particles
S-LDL-TG,1.80 [1.59-2.04],7.658e-15,***,Triglycerides in Small LDL
M-LDL-TG,1.80 [1.59-2.04],7.879e-15,***,Triglycerides in Medium LDL
XL-VLDL-PL,1.80 [1.56-2.07],1.245e-10,***,Phospholipids in Very Large VLDL
LDL-TG,1.79 [1.57-2.04],5.737e-13,***,Triglycerides in LDL
GlycA,1.79 [1.52-2.09],2.033e-07,***,Glycoprotein Acetyls
L-VLDL-TG,1.78 [1.55-2.05],2.236e-10,***,Triglycerides in Large VLDL
XL-VLDL-FC,1.77 [1.54-2.04],9.405e-10,***,Free Cholesterol in Very Large VLDL
L-HDL-PL%,1.77 [1.52-2.05],2.375e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-L,1.76 [1.48-2.08],2.066e-05,***,Total-Lipids in VLDL
L-LDL-TG,1.75 [1.54-2.00],1.537e-11,***,Triglycerides in Large LDL
XXL-VLDL-L,1.75 [1.52-2.02],6.257e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-PL%,1.75 [1.49-2.04],6.861e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-C,1.74 [1.51-2.00],2.187e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG,1.74 [1.52-1.98],1.583e-10,***,Triglycerides in IDL
XXL-VLDL-PL,1.73 [1.52-1.98],1.590e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.72 [1.50-1.98],7.946e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.72 [1.50-1.97],7.265e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,1.71 [1.47-2.00],1.134e-06,***,Cholesterol in Large VLDL
XXL-VLDL-P,1.71 [1.50-1.95],8.653e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-C,1.70 [1.46-1.97],1.261e-06,***,Cholesterol in Very Large VLDL
S-VLDL-P,1.69 [1.46-1.95],2.948e-07,***,Concentration of Small VLDL Particles
XXL-VLDL-TG,1.68 [1.47-1.93],1.584e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
HDL-TG,1.68 [1.46-1.93],1.340e-07,***,Triglycerides in HDL
S-VLDL-L,1.66 [1.42-1.94],5.366e-05,***,Total-Lipids in Small VLDL
VLDL-PL,1.65 [1.41-1.93],1.790e-04,***,Phospholipids in VLDL
M-HDL-TG,1.63 [1.41-1.87],3.539e-06,***,Triglycerides in Medium HDL
Total-FA,1.60 [1.36-1.88],0.007,**,Total-Fatty Acids
XL-VLDL-CE,1.58 [1.35-1.84],0.002,**,Cholesteryl Esters in Very Large VLDL
SFA,1.57 [1.34-1.84],0.009,**,Saturated Fatty Acids
L-VLDL-CE,1.56 [1.34-1.82],0.003,**,Cholesteryl Esters in Large VLDL
XL-HDL-TG,1.55 [1.35-1.77],8.746e-05,***,Triglycerides in Very Large HDL
VLDL-P,1.54 [1.32-1.78],0.005,**,Concentration of VLDL Particles
VLDL-FC,1.53 [1.30-1.79],0.042,*,Free Cholesterol in VLDL
L-HDL-FC%,0.69 [0.61-0.79],0.008,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.66 [0.58-0.74],2.598e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.65 [0.57-0.75],0.001,**,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.65 [0.56-0.75],9.688e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.64 [0.56-0.74],3.341e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.64 [0.55-0.75],0.013,*,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-C%,0.63 [0.55-0.72],7.144e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.63 [0.57-0.70],3.013e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.63 [0.54-0.73],2.164e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.62 [0.53-0.74],0.012,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.62 [0.56-0.70],1.312e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.61 [0.53-0.71],2.506e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.60 [0.53-0.69],3.578e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.60 [0.54-0.67],5.885e-13,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.59 [0.52-0.68],1.228e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,0.59 [0.51-0.68],8.865e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-CE,0.59 [0.48-0.72],0.049,*,Cholesteryl Esters in HDL
PUFA%,0.58 [0.51-0.67],4.907e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.58 [0.52-0.65],3.566e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,0.58 [0.50-0.66],8.024e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE%,0.58 [0.50-0.66],2.376e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.57 [0.50-0.66],5.683e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.57 [0.51-0.65],1.028e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.57 [0.49-0.66],3.497e-08,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C%,0.56 [0.48-0.64],7.675e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6%,0.56 [0.48-0.64],5.422e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE%,0.56 [0.47-0.66],1.692e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.55 [0.46-0.66],1.413e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.55 [0.48-0.62],4.729e-15,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.54 [0.48-0.61],1.377e-15,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.54 [0.47-0.62],1.105e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.52 [0.45-0.61],1.003e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-FC,0.52 [0.42-0.64],4.995e-04,***,Free Cholesterol in Very Large HDL
HDL-size,0.52 [0.41-0.65],0.006,**,Average Diameter for HDL Particles
L-HDL-L,0.51 [0.40-0.64],0.002,**,Total-Lipids in Large HDL
XL-VLDL-CE%,0.50 [0.42-0.60],4.772e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.50 [0.44-0.57],4.114e-21,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-L,0.49 [0.39-0.63],0.003,**,Total-Lipids in Very Large HDL
XL-HDL-PL,0.49 [0.38-0.63],0.005,**,Phospholipids in Very Large HDL
PUFA/MUFA,0.49 [0.41-0.58],2.930e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-C%,0.48 [0.42-0.55],4.267e-22,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.48 [0.42-0.55],5.981e-24,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,0.48 [0.40-0.58],2.423e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-FC,0.47 [0.36-0.60],0.001,**,Free Cholesterol in Large HDL
L-HDL-P,0.46 [0.35-0.60],0.002,**,Concentration of Large HDL Particles
XL-HDL-C,0.44 [0.34-0.56],1.926e-05,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.43 [0.33-0.55],2.288e-05,***,Cholesteryl Esters in Very Large HDL
L-HDL-C,0.42 [0.32-0.54],3.834e-06,***,Cholesterol in Large HDL
L-HDL-CE,0.40 [0.31-0.52],1.077e-06,***,Cholesteryl Esters in Large HDL
