Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.18 [1.13-1.23],1.342e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.16 [1.12-1.21],1.369e-07,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.15 [1.11-1.20],3.281e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.15 [1.11-1.20],6.986e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [1.10-1.20],1.555e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.15 [1.10-1.20],2.481e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.15 [1.10-1.19],1.035e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.10-1.19],1.495e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,1.14 [1.09-1.19],6.760e-04,***,Average Diameter for VLDL Particles
XS-VLDL-PL%,1.14 [1.09-1.18],8.641e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.13 [1.09-1.18],5.601e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.13 [1.08-1.17],4.071e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.12 [1.08-1.17],0.007,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.12 [1.07-1.17],0.022,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.12 [1.07-1.16],0.039,*,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.12 [1.07-1.16],0.004,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.07-1.15],0.045,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.91 [0.88-0.94],0.021,*,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-C%,0.90 [0.87-0.94],0.019,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.90 [0.87-0.94],0.032,*,Cholesterol to Total-Lipids in Small LDL percentage
PUFA%,0.90 [0.87-0.93],0.018,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C%,0.90 [0.86-0.93],0.008,**,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.90 [0.87-0.93],0.001,**,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-PL%,0.90 [0.86-0.93],0.004,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-PL,0.89 [0.86-0.93],0.037,*,Phospholipids in Medium HDL
M-HDL-C%,0.89 [0.86-0.93],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-CE%,0.89 [0.85-0.93],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,0.89 [0.85-0.92],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
Total-P,0.89 [0.85-0.93],0.009,**,Total-Concentration of Lipoprotein Particles
HDL-P,0.88 [0.85-0.92],0.006,**,Concentration of HDL Particles
S-VLDL-FC%,0.88 [0.85-0.92],8.757e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.88 [0.85-0.91],7.909e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.88 [0.85-0.92],4.035e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.88 [0.85-0.92],0.002,**,Total-Lipids in Medium HDL
XL-VLDL-C%,0.88 [0.85-0.92],0.003,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.88 [0.84-0.92],0.008,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.88 [0.85-0.91],5.561e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-CE%,0.88 [0.85-0.92],3.962e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-FC%,0.88 [0.85-0.91],8.555e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-FC%,0.88 [0.84-0.92],0.001,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.88 [0.84-0.91],5.925e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.87 [0.84-0.91],3.613e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,0.87 [0.84-0.90],2.696e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.87 [0.84-0.91],1.378e-05,***,Degree of Unsaturation
M-HDL-P,0.87 [0.83-0.91],3.002e-04,***,Concentration of Medium HDL Particles
ApoA1,0.87 [0.83-0.91],1.438e-04,***,Apolipoprotein A1
M-HDL-FC%,0.87 [0.83-0.90],5.280e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC,0.87 [0.83-0.91],1.371e-04,***,Free Cholesterol in Medium HDL
XS-VLDL-C%,0.87 [0.83-0.90],1.272e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-PL,0.87 [0.83-0.90],4.827e-05,***,Phospholipids in HDL
M-HDL-C,0.86 [0.83-0.90],9.027e-06,***,Cholesterol in Medium HDL
M-HDL-CE,0.86 [0.83-0.90],7.244e-06,***,Cholesteryl Esters in Medium HDL
XS-VLDL-CE%,0.86 [0.83-0.89],9.130e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,0.86 [0.82-0.91],0.003,**,Concentration of Very Large HDL Particles
HDL-L,0.85 [0.82-0.89],1.245e-06,***,Total-Lipids in HDL
XL-HDL-PL,0.85 [0.80-0.89],8.511e-05,***,Phospholipids in Very Large HDL
XL-HDL-L,0.85 [0.80-0.89],4.393e-05,***,Total-Lipids in Very Large HDL
HDL-FC,0.84 [0.80-0.89],9.726e-07,***,Free Cholesterol in HDL
XL-HDL-C,0.84 [0.80-0.88],8.119e-06,***,Cholesterol in Very Large HDL
HDL-size,0.83 [0.79-0.87],1.549e-07,***,Average Diameter for HDL Particles
XL-HDL-CE,0.83 [0.79-0.87],7.269e-07,***,Cholesteryl Esters in Very Large HDL
