Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.07 [1.05-1.09],4.460e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.07 [1.05-1.09],7.217e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.07 [1.05-1.09],2.236e-05,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.07 [1.04-1.09],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.06 [1.03-1.08],0.023,*,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB,0.95 [0.93-0.97],0.026,*,Apolipoprotein B
LDL-P,0.95 [0.93-0.97],0.033,*,Concentration of LDL Particles
S-LDL-L,0.95 [0.93-0.97],0.011,*,Total-Lipids in Small LDL
M-LDL-P,0.95 [0.93-0.97],0.016,*,Concentration of Medium LDL Particles
XS-VLDL-L,0.95 [0.93-0.97],0.036,*,Total-Lipids in Very Small VLDL
S-LDL-C%,0.95 [0.93-0.96],0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
MUFA,0.94 [0.93-0.96],0.001,**,Monounsaturated Fatty Acids
S-LDL-C,0.94 [0.93-0.96],0.001,**,Cholesterol in Small LDL
IDL-P,0.94 [0.92-0.96],0.003,**,Concentration of IDL Particles
XS-VLDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Very Small VLDL
S-LDL-CE,0.94 [0.92-0.96],4.123e-04,***,Cholesteryl Esters in Small LDL
Remnant-C,0.94 [0.92-0.96],5.231e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-CE,0.94 [0.92-0.96],0.001,**,Cholesteryl Esters in Very Small VLDL
L-HDL-TG,0.94 [0.92-0.96],0.007,**,Triglycerides in Large HDL
M-LDL-CE,0.94 [0.92-0.96],5.939e-05,***,Cholesteryl Esters in Medium LDL
Clinical LDL-C,0.94 [0.92-0.96],8.749e-06,***,Clinical LDL Cholesterol
M-LDL-C,0.94 [0.92-0.96],3.003e-05,***,Cholesterol in Medium LDL
M-LDL-L,0.94 [0.92-0.96],2.705e-05,***,Total-Lipids in Medium LDL
M-LDL-PL,0.94 [0.92-0.96],4.591e-05,***,Phospholipids in Medium LDL
M-LDL-FC,0.94 [0.92-0.96],3.637e-05,***,Free Cholesterol in Medium LDL
Non-HDL-C,0.94 [0.92-0.96],3.605e-06,***,Total-Cholesterol Minus HDL-C
S-LDL-CE%,0.94 [0.92-0.96],1.567e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-PL,0.94 [0.92-0.95],2.699e-06,***,Phospholipids in LDL
LA,0.93 [0.92-0.95],1.062e-06,***,Linoleic Acid
LDL-C,0.93 [0.92-0.95],7.384e-07,***,LDL Cholesterol
LDL-L,0.93 [0.92-0.95],6.594e-07,***,Total-Lipids in LDL
LDL-FC,0.93 [0.92-0.95],1.799e-06,***,Free Cholesterol in LDL
LDL-CE,0.93 [0.92-0.95],6.375e-07,***,Cholesteryl Esters in LDL
L-LDL-C,0.93 [0.91-0.95],5.044e-08,***,Cholesterol in Large LDL
L-LDL-CE,0.93 [0.91-0.95],5.922e-08,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.93 [0.91-0.95],2.358e-08,***,Total-Lipids in Large LDL
IDL-PL,0.93 [0.91-0.95],2.747e-07,***,Phospholipids in IDL
L-LDL-FC,0.93 [0.91-0.95],3.981e-08,***,Free Cholesterol in Large LDL
L-LDL-PL,0.93 [0.91-0.95],2.846e-08,***,Phospholipids in Large LDL
IDL-FC,0.93 [0.91-0.95],2.798e-08,***,Free Cholesterol in IDL
Total-FA,0.93 [0.91-0.94],1.017e-09,***,Total-Fatty Acids
SFA,0.93 [0.91-0.94],6.856e-10,***,Saturated Fatty Acids
IDL-L,0.93 [0.91-0.94],2.956e-09,***,Total-Lipids in IDL
IDL-C,0.93 [0.91-0.94],3.115e-09,***,Cholesterol in IDL
IDL-CE,0.92 [0.91-0.94],1.487e-09,***,Cholesteryl Esters in IDL
Total-FC,0.92 [0.91-0.94],1.903e-10,***,Total-Free Cholesterol
Omega-6,0.92 [0.91-0.94],7.502e-11,***,Omega-6 Fatty Acids
