Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.09-1.12],5.405e-57,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.11 [1.09-1.12],2.332e-52,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.10 [1.09-1.12],1.082e-53,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.10 [1.08-1.11],2.356e-46,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.09 [1.08-1.11],1.126e-39,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.08 [1.07-1.10],2.935e-28,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.08 [1.07-1.09],2.894e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.08 [1.07-1.09],2.994e-28,***,Glycoprotein Acetyls
L-HDL-PL%,1.07 [1.06-1.09],5.025e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.07 [1.06-1.08],2.932e-24,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.07 [1.06-1.08],3.917e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.07 [1.06-1.08],2.497e-20,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.07 [1.06-1.08],2.170e-22,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],4.733e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.06 [1.05-1.07],1.623e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.05 [1.04-1.07],1.640e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.05 [1.04-1.07],2.123e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.05 [1.04-1.07],4.477e-09,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.05 [1.04-1.07],1.978e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.05 [1.03-1.06],3.305e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,1.05 [1.03-1.06],4.974e-06,***,Creatinine
S-LDL-PL%,1.04 [1.02-1.05],0.001,**,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.04 [1.02-1.05],0.006,**,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.04 [1.02-1.05],0.004,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG,1.04 [1.02-1.05],0.007,**,Triglycerides in Small HDL
VLDL-C,0.97 [0.96-0.98],0.025,*,VLDL Cholesterol
S-HDL-PL,0.97 [0.96-0.98],0.015,*,Phospholipids in Small HDL
L-HDL-FC%,0.96 [0.95-0.98],0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.96 [0.95-0.98],6.409e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-P,0.96 [0.95-0.97],2.710e-04,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.96 [0.95-0.97],6.331e-05,***,Phospholipids in Medium VLDL
XL-HDL-FC,0.96 [0.95-0.97],0.002,**,Free Cholesterol in Very Large HDL
VLDL-CE,0.96 [0.95-0.97],4.164e-05,***,Cholesteryl Esters in VLDL
S-LDL-CE%,0.96 [0.95-0.97],6.007e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-L,0.96 [0.95-0.97],2.103e-05,***,Total-Lipids in Small HDL
S-HDL-FC%,0.96 [0.95-0.97],4.841e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.96 [0.95-0.97],1.925e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-PL,0.96 [0.95-0.97],1.782e-05,***,Phospholipids in Medium HDL
S-VLDL-FC,0.96 [0.95-0.97],3.869e-07,***,Free Cholesterol in Small VLDL
L-VLDL-CE%,0.96 [0.94-0.97],1.404e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-PL,0.96 [0.94-0.97],1.324e-04,***,Phospholipids in Very Large HDL
XL-VLDL-FC%,0.96 [0.94-0.97],7.035e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.96 [0.94-0.97],9.854e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-C,0.96 [0.94-0.97],1.265e-07,***,Cholesterol in Very Small VLDL
M-VLDL-FC,0.96 [0.94-0.97],1.775e-08,***,Free Cholesterol in Medium VLDL
S-LDL-P,0.95 [0.94-0.97],2.246e-09,***,Concentration of Small LDL Particles
Omega-6%,0.95 [0.94-0.97],6.594e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.95 [0.94-0.96],6.425e-09,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-size,0.95 [0.94-0.97],2.990e-06,***,Average Diameter for HDL Particles
S-HDL-FC,0.95 [0.94-0.96],2.365e-10,***,Free Cholesterol in Small HDL
S-LDL-PL,0.95 [0.94-0.96],2.649e-11,***,Phospholipids in Small LDL
L-LDL-P,0.95 [0.94-0.96],1.982e-11,***,Concentration of Large LDL Particles
S-LDL-FC%,0.95 [0.94-0.96],1.278e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.95 [0.94-0.96],4.302e-12,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-FC%,0.95 [0.94-0.96],6.182e-13,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-L,0.95 [0.94-0.96],2.754e-10,***,Total-Lipids in Medium HDL
XL-HDL-L,0.95 [0.94-0.96],4.818e-08,***,Total-Lipids in Very Large HDL
XS-VLDL-CE,0.95 [0.94-0.96],1.417e-11,***,Cholesteryl Esters in Very Small VLDL
Omega-3,0.95 [0.94-0.96],1.724e-11,***,Omega-3 Fatty Acids
LDL-P,0.95 [0.94-0.96],6.765e-13,***,Concentration of LDL Particles
XL-VLDL-C%,0.95 [0.94-0.96],4.232e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.95 [0.94-0.96],1.703e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
ApoB,0.95 [0.94-0.96],7.035e-14,***,Apolipoprotein B
S-LDL-L,0.95 [0.93-0.96],3.266e-14,***,Total-Lipids in Small LDL
DHA%,0.95 [0.93-0.96],3.210e-13,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE,0.95 [0.93-0.96],2.152e-14,***,Cholesteryl Esters in Small LDL
S-HDL-P,0.95 [0.93-0.96],1.198e-14,***,Concentration of Small HDL Particles
S-VLDL-C%,0.94 [0.93-0.96],2.188e-15,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-P,0.94 [0.93-0.96],6.252e-15,***,Concentration of Medium LDL Particles
M-LDL-CE,0.94 [0.93-0.96],1.900e-15,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.94 [0.93-0.96],1.364e-15,***,Phospholipids in Medium LDL
HDL-PL,0.94 [0.93-0.96],5.525e-12,***,Phospholipids in HDL
M-LDL-FC%,0.94 [0.93-0.96],1.404e-15,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.94 [0.93-0.95],2.448e-16,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-L,0.94 [0.93-0.95],9.185e-17,***,Total-Lipids in Medium LDL
IDL-P,0.94 [0.93-0.95],1.048e-16,***,Concentration of IDL Particles
M-HDL-P,0.94 [0.93-0.95],1.117e-13,***,Concentration of Medium HDL Particles
L-HDL-PL,0.94 [0.93-0.96],3.697e-11,***,Phospholipids in Large HDL
S-HDL-C,0.94 [0.93-0.95],4.987e-17,***,Cholesterol in Small HDL
S-HDL-CE,0.94 [0.93-0.95],2.091e-17,***,Cholesteryl Esters in Small HDL
M-VLDL-C,0.94 [0.93-0.95],1.799e-17,***,Cholesterol in Medium VLDL
XL-HDL-P,0.94 [0.93-0.95],9.083e-12,***,Concentration of Very Large HDL Particles
M-VLDL-PL%,0.94 [0.93-0.95],9.782e-18,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Remnant-C,0.94 [0.93-0.95],3.286e-18,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-C%,0.94 [0.93-0.95],6.885e-19,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C,0.94 [0.93-0.95],2.072e-18,***,Cholesterol in Small LDL
Total-L,0.94 [0.93-0.95],6.623e-19,***,Total-Lipids in Lipoprotein Particles
M-VLDL-CE%,0.94 [0.93-0.95],2.446e-20,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Phosphoglyc,0.94 [0.93-0.95],3.709e-17,***,Phosphoglycerides
M-LDL-C,0.94 [0.93-0.95],1.145e-19,***,Cholesterol in Medium LDL
XL-HDL-C,0.94 [0.92-0.95],1.050e-13,***,Cholesterol in Very Large HDL
M-HDL-FC,0.94 [0.93-0.95],7.923e-16,***,Free Cholesterol in Medium HDL
L-HDL-CE%,0.94 [0.93-0.95],1.008e-20,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-FC%,0.94 [0.93-0.95],8.030e-21,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6,0.94 [0.93-0.95],2.334e-20,***,Omega-6 Fatty Acids
M-HDL-CE,0.94 [0.92-0.95],1.039e-17,***,Cholesteryl Esters in Medium HDL
L-HDL-C%,0.94 [0.92-0.95],2.049e-21,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,0.94 [0.92-0.95],1.809e-20,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL,0.94 [0.92-0.95],1.285e-20,***,Phospholipids in IDL
M-HDL-C,0.94 [0.92-0.95],6.948e-18,***,Cholesterol in Medium HDL
M-VLDL-C%,0.94 [0.92-0.95],4.142e-22,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-FC,0.93 [0.92-0.95],1.295e-14,***,Free Cholesterol in Large HDL
XL-HDL-CE%,0.93 [0.92-0.95],1.115e-24,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-PL,0.93 [0.92-0.95],2.532e-23,***,Phospholipids in LDL
M-VLDL-CE,0.93 [0.92-0.95],7.796e-23,***,Cholesteryl Esters in Medium VLDL
L-HDL-L,0.93 [0.92-0.95],2.861e-15,***,Total-Lipids in Large HDL
PC,0.93 [0.92-0.95],3.793e-20,***,Phosphatidylcholines
LDL-L,0.93 [0.92-0.95],6.050e-24,***,Total-Lipids in LDL
LDL-CE,0.93 [0.92-0.95],8.163e-24,***,Cholesteryl Esters in LDL
ApoA1,0.93 [0.92-0.95],4.058e-19,***,Apolipoprotein A1
Non-HDL-C,0.93 [0.92-0.94],1.791e-24,***,Total-Cholesterol Minus HDL-C
S-LDL-FC,0.93 [0.92-0.94],7.282e-25,***,Free Cholesterol in Small LDL
HDL-L,0.93 [0.92-0.95],7.968e-19,***,Total-Lipids in HDL
LA,0.93 [0.92-0.94],2.316e-24,***,Linoleic Acid
Total-PL,0.93 [0.92-0.94],1.299e-22,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-CE,0.93 [0.92-0.95],1.350e-16,***,Cholesteryl Esters in Very Large HDL
PUFA,0.93 [0.92-0.94],5.045e-24,***,Polyunsaturated Fatty Acids
SM,0.93 [0.92-0.94],5.451e-23,***,Sphingomyelins
L-LDL-CE,0.93 [0.92-0.94],1.784e-26,***,Cholesteryl Esters in Large LDL
Cholines,0.93 [0.92-0.94],1.658e-23,***,Total-Cholines
L-LDL-L,0.93 [0.92-0.94],7.330e-27,***,Total-Lipids in Large LDL
DHA,0.93 [0.92-0.94],1.465e-23,***,Docosahexaenoic Acid
M-HDL-C%,0.93 [0.92-0.94],1.233e-25,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-C,0.93 [0.92-0.94],1.430e-27,***,LDL Cholesterol
M-LDL-FC,0.93 [0.92-0.94],7.801e-28,***,Free Cholesterol in Medium LDL
L-HDL-P,0.93 [0.92-0.94],8.711e-18,***,Concentration of Large HDL Particles
L-LDL-PL,0.93 [0.92-0.94],3.677e-28,***,Phospholipids in Large LDL
HDL-P,0.93 [0.92-0.94],6.572e-25,***,Concentration of HDL Particles
IDL-L,0.93 [0.92-0.94],3.716e-28,***,Total-Lipids in IDL
L-LDL-C,0.93 [0.92-0.94],5.647e-30,***,Cholesterol in Large LDL
HDL-FC,0.93 [0.91-0.94],1.371e-21,***,Free Cholesterol in HDL
Unsaturation,0.93 [0.91-0.94],6.821e-27,***,Degree of Unsaturation
L-HDL-C,0.93 [0.91-0.94],7.955e-20,***,Cholesterol in Large HDL
