Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.70 [1.60-1.80],2.365e-65,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.69 [1.59-1.79],2.132e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.67 [1.57-1.78],8.446e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.66 [1.55-1.76],4.120e-49,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.65 [1.56-1.74],1.233e-62,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.58 [1.48-1.69],4.075e-34,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.54 [1.44-1.65],1.589e-31,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.48 [1.39-1.57],6.015e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.46 [1.39-1.54],4.453e-37,***,Glucose-lactate
XL-VLDL-TG%,1.45 [1.33-1.57],3.183e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.42 [1.34-1.51],1.285e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.39 [1.30-1.48],6.561e-20,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.37 [1.29-1.45],5.944e-21,***,Phospholipids to Total-Lipids in Large HDL percentage
Glu,1.36 [1.28-1.44],1.059e-17,***,Glucose
MUFA%,1.34 [1.25-1.43],2.923e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.31 [1.23-1.39],5.323e-13,***,Spectrometer-corrected alanine
XXL-VLDL-PL%,1.27 [1.19-1.37],5.358e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.25 [1.18-1.33],3.259e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.24 [1.17-1.32],5.732e-07,***,Alanine
M-LDL-PL%,1.23 [1.15-1.32],1.251e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.22 [1.14-1.31],0.002,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.20 [1.12-1.28],0.029,*,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.85 [0.81-0.90],7.594e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.85 [0.80-0.90],0.015,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.84 [0.79-0.89],0.005,**,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.83 [0.79-0.88],1.668e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,0.83 [0.78-0.89],0.024,*,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE%,0.83 [0.77-0.89],0.010,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-L,0.83 [0.77-0.88],0.007,**,Total-Lipids in Large VLDL
IDL-FC%,0.82 [0.78-0.87],2.791e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,0.82 [0.77-0.88],0.002,**,Free Cholesterol to Total-Lipids in Small HDL percentage
Albumin,0.82 [0.77-0.87],7.352e-06,***,Albumin
M-VLDL-TG,0.82 [0.77-0.88],9.634e-04,***,Triglycerides in Medium VLDL
L-HDL-CE%,0.82 [0.78-0.86],1.591e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-FC,0.82 [0.76-0.88],0.002,**,Free Cholesterol in Large VLDL
M-HDL-PL,0.82 [0.76-0.88],0.003,**,Phospholipids in Medium HDL
PUFA%,0.82 [0.77-0.87],8.714e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-L,0.80 [0.75-0.86],4.456e-05,***,Total-Lipids in Medium HDL
XL-HDL-CE%,0.80 [0.76-0.84],3.600e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,0.80 [0.74-0.86],0.001,**,Free Cholesterol in Very Large HDL
L-VLDL-C%,0.79 [0.75-0.85],4.210e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-CE,0.79 [0.74-0.85],3.505e-05,***,Cholesteryl Esters in Medium HDL
XL-HDL-L,0.79 [0.73-0.86],0.008,**,Total-Lipids in Very Large HDL
S-VLDL-P,0.79 [0.74-0.84],1.271e-06,***,Concentration of Small VLDL Particles
XL-VLDL-PL%,0.79 [0.74-0.83],5.412e-13,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-HDL-L,0.79 [0.72-0.85],0.002,**,Total-Lipids in Large HDL
XS-VLDL-FC%,0.79 [0.75-0.83],2.912e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.78 [0.74-0.83],8.900e-15,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.78 [0.73-0.84],2.867e-06,***,Cholesterol in Medium HDL
L-HDL-CE,0.78 [0.72-0.85],0.001,**,Cholesteryl Esters in Large HDL
S-HDL-PL,0.78 [0.73-0.83],2.357e-09,***,Phospholipids in Small HDL
M-HDL-P,0.77 [0.72-0.83],1.298e-06,***,Concentration of Medium HDL Particles
VLDL-L,0.77 [0.72-0.82],5.926e-10,***,Total-Lipids in VLDL
L-HDL-P,0.77 [0.71-0.84],0.002,**,Concentration of Large HDL Particles
Omega-3,0.77 [0.72-0.82],2.134e-08,***,Omega-3 Fatty Acids
L-HDL-C,0.77 [0.71-0.84],2.903e-04,***,Cholesterol in Large HDL
DHA,0.77 [0.72-0.83],7.305e-08,***,Docosahexaenoic Acid
SFA,0.77 [0.72-0.82],7.697e-11,***,Saturated Fatty Acids
PUFA/MUFA,0.77 [0.72-0.82],7.608e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-PL,0.77 [0.71-0.82],1.525e-07,***,Phospholipids in HDL
L-LDL-CE%,0.77 [0.72-0.81],1.288e-14,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
