Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.29 [1.23-1.35],2.341e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.29 [1.22-1.35],3.290e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.25 [1.19-1.32],2.763e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.24 [1.18-1.30],1.031e-13,***,Glycoprotein Acetyls
L-HDL-TG%,1.24 [1.18-1.30],5.345e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.23 [1.17-1.29],1.598e-11,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.23 [1.17-1.29],1.210e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.23 [1.17-1.29],6.356e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,1.22 [1.15-1.30],1.900e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-TG%,1.22 [1.17-1.28],9.074e-13,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.20 [1.15-1.26],3.427e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-FC%,1.20 [1.14-1.26],7.761e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.20 [1.14-1.25],3.028e-09,***,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,1.19 [1.13-1.24],8.682e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-TG,1.18 [1.13-1.24],1.664e-08,***,Triglycerides in Very Small VLDL
S-VLDL-P,1.18 [1.13-1.23],2.256e-07,***,Concentration of Small VLDL Particles
S-VLDL-TG,1.17 [1.12-1.23],1.552e-06,***,Triglycerides in Small VLDL
IDL-TG,1.17 [1.12-1.22],8.118e-07,***,Triglycerides in IDL
L-LDL-TG,1.17 [1.12-1.22],9.819e-07,***,Triglycerides in Large LDL
XS-VLDL-TG%,1.16 [1.11-1.22],9.641e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
LDL-TG,1.16 [1.11-1.21],3.252e-06,***,Triglycerides in LDL
L-VLDL-PL,1.16 [1.11-1.22],4.369e-05,***,Phospholipids in Large VLDL
L-VLDL-FC,1.16 [1.11-1.22],6.425e-05,***,Free Cholesterol in Large VLDL
L-VLDL-C,1.16 [1.11-1.22],8.901e-05,***,Cholesterol in Large VLDL
M-LDL-TG%,1.16 [1.11-1.21],1.891e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-TG,1.16 [1.11-1.21],5.178e-06,***,Triglycerides in Medium LDL
S-VLDL-L,1.16 [1.11-1.21],1.525e-04,***,Total-Lipids in Small VLDL
L-VLDL-CE,1.16 [1.10-1.21],1.746e-04,***,Cholesteryl Esters in Large VLDL
XL-HDL-TG%,1.16 [1.10-1.21],9.078e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.16 [1.10-1.21],2.391e-04,***,Triglycerides in Small HDL
L-VLDL-P,1.15 [1.10-1.20],3.483e-04,***,Concentration of Large VLDL Particles
XL-VLDL-C,1.14 [1.09-1.20],0.003,**,Cholesterol in Very Large VLDL
S-VLDL-CE,1.14 [1.09-1.20],0.003,**,Cholesteryl Esters in Small VLDL
XL-VLDL-CE,1.14 [1.09-1.20],0.004,**,Cholesteryl Esters in Very Large VLDL
L-VLDL-L,1.14 [1.09-1.20],0.006,**,Total-Lipids in Large VLDL
VLDL-P,1.14 [1.09-1.19],0.002,**,Concentration of VLDL Particles
Creatinine,1.14 [1.09-1.20],0.033,*,Creatinine
XL-VLDL-P,1.14 [1.09-1.19],0.003,**,Concentration of Very Large VLDL Particles
XL-VLDL-FC,1.14 [1.09-1.19],0.005,**,Free Cholesterol in Very Large VLDL
XL-VLDL-PL,1.14 [1.09-1.19],0.007,**,Phospholipids in Very Large VLDL
XS-VLDL-PL,1.14 [1.09-1.19],0.010,*,Phospholipids in Very Small VLDL
M-VLDL-TG,1.14 [1.08-1.19],0.016,*,Triglycerides in Medium VLDL
Total-TG,1.13 [1.08-1.19],0.036,*,Total-Triglycerides
S-LDL-TG,1.13 [1.09-1.18],0.004,**,Triglycerides in Small LDL
XL-VLDL-L,1.13 [1.08-1.19],0.034,*,Total-Lipids in Very Large VLDL
M-LDL-C%,0.88 [0.85-0.92],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C,0.88 [0.84-0.92],0.041,*,Cholesterol in Small HDL
LA%,0.88 [0.84-0.92],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.88 [0.84-0.92],0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.87 [0.84-0.91],9.955e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters in Small HDL
Unsaturation,0.87 [0.83-0.91],0.002,**,Degree of Unsaturation
S-LDL-C%,0.86 [0.83-0.90],1.134e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.86 [0.83-0.90],1.301e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,0.86 [0.83-0.90],1.096e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.86 [0.83-0.90],3.244e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Albumin,0.85 [0.82-0.89],8.337e-07,***,Albumin
XL-HDL-L,0.85 [0.80-0.90],0.049,*,Total-Lipids in Very Large HDL
XS-VLDL-C%,0.85 [0.81-0.89],5.114e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,0.85 [0.80-0.90],0.025,*,Phospholipids in Very Large HDL
L-LDL-FC%,0.85 [0.81-0.88],5.867e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-C,0.84 [0.79-0.90],0.010,**,Cholesterol in Very Large HDL
XS-VLDL-CE%,0.83 [0.80-0.87],4.595e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.83 [0.79-0.87],2.187e-08,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
