Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.55 [1.51-1.60],1.530e-200,***,Creatinine
XS-VLDL-TG%,1.50 [1.45-1.55],7.264e-134,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.49 [1.45-1.53],4.645e-175,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.49 [1.44-1.53],2.297e-150,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.47 [1.43-1.52],4.206e-148,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.44 [1.40-1.49],1.361e-136,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.41 [1.37-1.46],1.952e-110,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.41 [1.37-1.46],1.274e-89,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.38 [1.34-1.43],1.889e-74,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.37 [1.32-1.41],9.911e-68,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.34 [1.29-1.38],2.532e-67,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.30 [1.26-1.34],7.574e-59,***,Triglycerides in Small HDL
GlycA,1.29 [1.25-1.34],1.266e-51,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.29 [1.24-1.34],1.368e-27,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG,1.26 [1.23-1.30],9.687e-57,***,Triglycerides in Medium LDL
MUFA,1.26 [1.22-1.29],5.438e-45,***,Monounsaturated Fatty Acids
S-LDL-TG,1.25 [1.22-1.29],1.570e-54,***,Triglycerides in Small LDL
XXL-VLDL-P,1.25 [1.22-1.29],9.526e-52,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-TG,1.25 [1.21-1.29],4.911e-47,***,Triglycerides in Very Small VLDL
XXL-VLDL-PL,1.25 [1.21-1.28],6.090e-48,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.25 [1.21-1.29],3.153e-43,***,Triglycerides in Medium HDL
XL-VLDL-TG,1.25 [1.21-1.28],1.563e-44,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.25 [1.21-1.28],2.451e-48,***,Triglycerides in Chylomicrons and Extremely Large VLDL
HDL-TG,1.24 [1.21-1.28],3.847e-42,***,Triglycerides in HDL
LDL-TG,1.24 [1.21-1.28],6.370e-46,***,Triglycerides in LDL
TG/PG,1.24 [1.20-1.28],2.046e-32,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-L,1.24 [1.20-1.27],1.461e-40,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,1.23 [1.20-1.27],2.314e-35,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
