Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.12-1.16],8.463e-49,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.14 [1.12-1.16],2.356e-58,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.13 [1.12-1.15],5.807e-54,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],6.000e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.13 [1.11-1.15],1.921e-31,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.13 [1.11-1.15],1.737e-42,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.13 [1.11-1.15],1.582e-49,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.13 [1.11-1.14],1.609e-43,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.12 [1.10-1.14],7.209e-40,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.12 [1.10-1.14],4.941e-34,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.12 [1.09-1.14],2.498e-23,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.11 [1.10-1.13],8.549e-33,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.11 [1.09-1.13],2.174e-31,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.11 [1.09-1.13],2.314e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.11 [1.09-1.13],5.399e-35,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.11 [1.09-1.13],2.181e-25,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.11 [1.09-1.13],7.189e-28,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.11 [1.09-1.12],2.237e-29,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.10 [1.09-1.12],2.736e-31,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.10 [1.08-1.12],9.594e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.09 [1.08-1.11],2.305e-20,***,Average Diameter for VLDL Particles
GlycA,1.09 [1.07-1.11],2.628e-20,***,Glycoprotein Acetyls
XL-VLDL-TG,1.09 [1.07-1.10],4.868e-21,***,Triglycerides in Very Large VLDL
SFA%,1.08 [1.07-1.10],6.542e-18,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-TG,1.08 [1.06-1.10],1.780e-17,***,Total-Triglycerides
VLDL-TG,1.08 [1.06-1.10],6.508e-17,***,Triglycerides in VLDL
XL-VLDL-L,1.08 [1.06-1.10],1.102e-16,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.08 [1.06-1.10],6.000e-17,***,Concentration of Very Large VLDL Particles
S-VLDL-TG,1.08 [1.06-1.09],6.317e-16,***,Triglycerides in Small VLDL
L-VLDL-PL,1.08 [1.06-1.09],5.765e-15,***,Phospholipids in Large VLDL
XS-VLDL-TG,1.08 [1.06-1.09],3.138e-16,***,Triglycerides in Very Small VLDL
XXL-VLDL-L,1.08 [1.06-1.09],1.509e-15,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.07 [1.06-1.09],1.628e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.07 [1.06-1.09],1.118e-14,***,Triglycerides in Medium HDL
XXL-VLDL-P,1.07 [1.06-1.09],9.799e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-TG,1.07 [1.06-1.09],9.932e-14,***,Triglycerides in Large VLDL
XXL-VLDL-TG,1.07 [1.06-1.09],4.315e-15,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.07 [1.06-1.09],2.313e-13,***,Phospholipids in Very Large VLDL
L-VLDL-L,1.07 [1.05-1.09],4.058e-12,***,Total-Lipids in Large VLDL
L-VLDL-P,1.07 [1.05-1.09],7.932e-13,***,Concentration of Large VLDL Particles
Creatinine,1.07 [1.05-1.09],2.200e-09,***,Creatinine
XXL-VLDL-C,1.07 [1.05-1.09],5.279e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
