Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.13-1.18],1.590e-30,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.15 [1.12-1.17],3.808e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.12-1.17],1.522e-27,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.16],1.015e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.11 [1.09-1.14],1.194e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.11 [1.09-1.14],3.581e-15,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.10 [1.08-1.13],2.508e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.10 [1.07-1.12],1.164e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.10 [1.07-1.12],1.965e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.09 [1.07-1.12],1.196e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.09 [1.07-1.12],2.790e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.08 [1.06-1.11],1.412e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.07 [1.04-1.09],0.026,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.94 [0.92-0.96],0.007,**,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-C,0.94 [0.92-0.96],0.047,*,Cholesterol in Large VLDL
S-VLDL-CE%,0.94 [0.92-0.96],0.005,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.94 [0.92-0.96],0.010,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.94 [0.92-0.96],0.046,*,Free Cholesterol to Total-Lipids in Small HDL percentage
ApoB/ApoA1,0.94 [0.92-0.96],0.007,**,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-L,0.94 [0.91-0.96],0.005,**,Total-Lipids in VLDL
L-HDL-FC%,0.94 [0.92-0.96],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.93 [0.91-0.96],0.001,**,Phospholipids in Very Small VLDL
M-HDL-PL,0.93 [0.91-0.96],0.005,**,Phospholipids in Medium HDL
Unsaturation,0.93 [0.91-0.95],0.001,**,Degree of Unsaturation
L-HDL-C%,0.93 [0.91-0.95],2.094e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,0.93 [0.91-0.96],0.037,*,Cholesteryl Esters in Very Large HDL
S-VLDL-L,0.93 [0.91-0.95],2.098e-04,***,Total-Lipids in Small VLDL
XL-HDL-P,0.93 [0.91-0.96],0.024,*,Concentration of Very Large HDL Particles
L-HDL-C,0.93 [0.91-0.96],0.038,*,Cholesterol in Large HDL
M-LDL-CE%,0.93 [0.91-0.95],6.521e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-PL,0.93 [0.91-0.95],9.822e-05,***,Phospholipids in VLDL
L-HDL-P,0.93 [0.90-0.95],0.026,*,Concentration of Large HDL Particles
L-VLDL-CE,0.93 [0.91-0.95],8.047e-05,***,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,0.93 [0.91-0.95],3.743e-05,***,Cholesteryl Esters in Very Large VLDL
M-HDL-L,0.93 [0.90-0.95],7.356e-05,***,Total-Lipids in Medium HDL
L-LDL-CE%,0.92 [0.91-0.95],4.838e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.92 [0.90-0.94],8.756e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE,0.92 [0.90-0.94],2.109e-05,***,Cholesteryl Esters in Medium HDL
VLDL-P,0.92 [0.90-0.94],1.015e-06,***,Concentration of VLDL Particles
S-HDL-PL,0.92 [0.90-0.94],8.187e-07,***,Phospholipids in Small HDL
SFA,0.92 [0.90-0.94],5.588e-07,***,Saturated Fatty Acids
Omega-3,0.92 [0.90-0.94],1.078e-06,***,Omega-3 Fatty Acids
HDL-PL,0.92 [0.90-0.94],1.333e-05,***,Phospholipids in HDL
M-HDL-C,0.92 [0.90-0.94],4.626e-06,***,Cholesterol in Medium HDL
M-HDL-P,0.92 [0.90-0.94],4.342e-06,***,Concentration of Medium HDL Particles
