Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.18-1.21],7.931e-182,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.17 [1.16-1.18],3.216e-166,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.16 [1.15-1.17],3.560e-143,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.16 [1.15-1.17],1.352e-133,***,Glycoprotein Acetyls
M-LDL-TG%,1.15 [1.14-1.17],9.660e-142,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.13 [1.12-1.14],5.796e-91,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.13 [1.12-1.14],1.794e-94,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.13 [1.11-1.14],1.160e-82,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.12 [1.11-1.14],6.301e-83,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.12 [1.10-1.13],3.778e-69,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.11 [1.10-1.12],5.791e-64,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG,1.11 [1.10-1.12],3.190e-70,***,Triglycerides in IDL
L-LDL-TG,1.11 [1.09-1.12],4.569e-69,***,Triglycerides in Large LDL
XS-VLDL-TG,1.10 [1.09-1.12],8.736e-66,***,Triglycerides in Very Small VLDL
M-HDL-TG%,1.10 [1.09-1.12],7.391e-55,***,Triglycerides to Total-Lipids in Medium HDL percentage
SFA%,1.10 [1.09-1.12],4.846e-60,***,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-TG,1.10 [1.09-1.11],2.374e-64,***,Triglycerides in LDL
S-HDL-TG,1.10 [1.09-1.11],4.340e-59,***,Triglycerides in Small HDL
L-VLDL-PL%,1.10 [1.09-1.12],4.278e-45,***,Phospholipids to Total-Lipids in Large VLDL percentage
MUFA,1.10 [1.09-1.11],8.550e-57,***,Monounsaturated Fatty Acids
M-LDL-TG,1.10 [1.09-1.11],1.974e-57,***,Triglycerides in Medium LDL
S-VLDL-TG%,1.10 [1.08-1.11],2.257e-48,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.09 [1.08-1.11],2.474e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.09 [1.08-1.11],5.844e-45,***,Triglycerides to Total-Lipids in Large HDL percentage
