Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.15-1.20],3.606e-52,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.16 [1.14-1.18],1.346e-55,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.16 [1.14-1.18],2.717e-51,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.15 [1.13-1.17],6.546e-48,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.13 [1.11-1.16],8.883e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],7.533e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.13 [1.11-1.15],8.408e-35,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.12 [1.10-1.15],1.310e-28,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.11 [1.09-1.14],4.981e-24,***,Glycoprotein Acetyls
M-HDL-TG%,1.11 [1.09-1.13],1.128e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.11 [1.09-1.13],4.075e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.11 [1.09-1.13],4.279e-20,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG,1.10 [1.08-1.12],1.471e-20,***,Triglycerides in Small HDL
XS-VLDL-TG,1.10 [1.08-1.12],6.444e-22,***,Triglycerides in Very Small VLDL
S-VLDL-TG%,1.10 [1.08-1.12],1.110e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.10 [1.08-1.12],2.297e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG,1.10 [1.08-1.12],5.518e-21,***,Triglycerides in IDL
XL-HDL-TG%,1.10 [1.08-1.12],8.091e-17,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.10 [1.08-1.12],6.828e-15,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.10 [1.08-1.12],1.309e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.07-1.12],3.283e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.10 [1.07-1.12],7.427e-15,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG,1.09 [1.07-1.11],1.691e-18,***,Triglycerides in Large LDL
LDL-TG,1.09 [1.07-1.11],2.670e-17,***,Triglycerides in LDL
HDL-TG,1.09 [1.07-1.11],2.815e-16,***,Triglycerides in HDL
M-HDL-TG,1.09 [1.07-1.11],3.595e-16,***,Triglycerides in Medium HDL
M-LDL-TG,1.09 [1.07-1.11],3.020e-15,***,Triglycerides in Medium LDL
MUFA,1.08 [1.06-1.10],2.274e-12,***,Monounsaturated Fatty Acids
S-LDL-TG,1.08 [1.06-1.10],2.752e-12,***,Triglycerides in Small LDL
SFA%,1.07 [1.05-1.09],4.930e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG,1.07 [1.05-1.09],2.549e-09,***,Triglycerides in Small VLDL
Total-TG,1.07 [1.05-1.09],1.253e-08,***,Total-Triglycerides
