Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.20 [1.10-1.31],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.04 [0.95-1.14],1.000,,Triglycerides to Phosphoglycerides ratio
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-PL,1.03 [0.94-1.12],1.000,,Phospholipids in Very Small VLDL
IDL-FC%,1.00 [0.92-1.09],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
Phosphoglyc,0.78 [0.71-0.85],0.025,*,Phosphoglycerides
S-HDL-FC,0.74 [0.67-0.81],3.257e-05,***,Free Cholesterol in Small HDL
HDL-PL,0.74 [0.67-0.82],9.268e-04,***,Phospholipids in HDL
HDL-C,0.74 [0.66-0.82],0.002,**,HDL Cholesterol
HDL-L,0.74 [0.67-0.81],7.666e-04,***,Total-Lipids in HDL
HDL-CE,0.74 [0.66-0.82],0.002,**,Cholesteryl Esters in HDL
S-HDL-PL,0.73 [0.66-0.80],3.991e-06,***,Phospholipids in Small HDL
S-HDL-L,0.73 [0.67-0.80],1.222e-06,***,Total-Lipids in Small HDL
S-HDL-P,0.72 [0.66-0.79],8.248e-07,***,Concentration of Small HDL Particles
ApoA1,0.72 [0.65-0.80],3.483e-05,***,Apolipoprotein A1
S-HDL-CE,0.72 [0.66-0.79],1.642e-07,***,Cholesteryl Esters in Small HDL
M-HDL-PL,0.72 [0.65-0.79],1.453e-05,***,Phospholipids in Medium HDL
M-HDL-L,0.72 [0.65-0.79],8.549e-06,***,Total-Lipids in Medium HDL
S-HDL-C,0.72 [0.66-0.78],1.057e-07,***,Cholesterol in Small HDL
M-HDL-CE,0.71 [0.65-0.79],8.515e-06,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.71 [0.65-0.79],7.363e-06,***,Cholesterol in Medium HDL
M-HDL-P,0.71 [0.64-0.79],1.737e-05,***,Concentration of Medium HDL Particles
M-HDL-FC,0.71 [0.64-0.79],2.457e-05,***,Free Cholesterol in Medium HDL
Total-P,0.71 [0.64-0.78],6.930e-07,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.70 [0.63-0.77],1.995e-07,***,Concentration of HDL Particles
