Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.10 [1.08-1.12],4.612e-28,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.10 [1.08-1.11],8.872e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.08-1.11],4.407e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.08 [1.06-1.09],2.137e-15,***,Triglycerides to Total-Lipids in IDL percentage
HDL-size,1.07 [1.05-1.09],2.169e-08,***,Average Diameter for HDL Particles
Omega-6/Omega-3,1.07 [1.05-1.08],7.618e-11,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-PL%,1.06 [1.05-1.08],5.462e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-PL,1.06 [1.04-1.08],1.231e-06,***,Phospholipids in Large HDL
S-LDL-PL%,1.05 [1.04-1.07],1.595e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-L,1.05 [1.04-1.07],8.118e-04,***,Total-Lipids in Large HDL
S-LDL-TG%,1.05 [1.04-1.07],1.104e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.05 [1.04-1.07],2.273e-06,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.05 [1.04-1.07],3.334e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.05 [1.03-1.07],3.406e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.05 [1.03-1.07],1.317e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-FC,1.05 [1.03-1.07],0.011,*,Free Cholesterol in Large HDL
XL-HDL-PL,1.05 [1.03-1.06],0.045,*,Phospholipids in Very Large HDL
XS-VLDL-TG%,1.05 [1.03-1.06],0.008,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.04 [1.03-1.06],0.027,*,Triglycerides to Total-Lipids in Small VLDL percentage
S-VLDL-C%,0.96 [0.94-0.97],0.010,**,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.96 [0.94-0.97],0.017,*,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-P,0.96 [0.94-0.97],0.009,**,Concentration of Small HDL Particles
SM,0.96 [0.94-0.97],0.009,**,Sphingomyelins
XXL-VLDL-CE,0.96 [0.94-0.97],0.008,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-L,0.96 [0.94-0.97],9.899e-04,***,Total-Lipids in Very Small VLDL
TG/PG,0.96 [0.94-0.97],0.018,*,Triglycerides to Phosphoglycerides ratio
XS-VLDL-CE%,0.95 [0.94-0.97],3.972e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,0.95 [0.94-0.97],1.231e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-C%,0.95 [0.94-0.97],2.924e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-P,0.95 [0.94-0.97],1.563e-05,***,Concentration of Very Small VLDL Particles
Total-PL,0.95 [0.94-0.97],5.140e-05,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-FC,0.95 [0.94-0.96],6.237e-06,***,Free Cholesterol in Very Small VLDL
S-VLDL-TG,0.95 [0.93-0.96],2.057e-05,***,Triglycerides in Small VLDL
Ile,0.95 [0.93-0.96],1.536e-05,***,Isoleucine
XL-VLDL-TG,0.95 [0.93-0.96],3.881e-05,***,Triglycerides in Very Large VLDL
Total-TG,0.95 [0.93-0.96],1.580e-05,***,Total-Triglycerides
PUFA/MUFA,0.95 [0.93-0.96],5.811e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-FA,0.95 [0.93-0.96],2.839e-06,***,Total-Fatty Acids
XS-VLDL-C,0.95 [0.93-0.96],3.115e-07,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.95 [0.93-0.96],2.478e-07,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-PL%,0.95 [0.93-0.96],2.538e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
DHA%,0.95 [0.93-0.96],5.723e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-C%,0.95 [0.93-0.96],5.625e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.94 [0.93-0.96],2.541e-09,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.94 [0.93-0.96],2.376e-08,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.94 [0.93-0.96],2.106e-09,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.94 [0.93-0.96],3.392e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
PUFA%,0.94 [0.93-0.96],7.382e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,0.94 [0.93-0.96],6.750e-09,***,Triglycerides in VLDL
XL-VLDL-P,0.94 [0.92-0.95],8.012e-09,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,0.94 [0.92-0.95],1.785e-09,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.94 [0.92-0.95],3.322e-10,***,Phospholipids in Very Large VLDL
XL-VLDL-FC,0.93 [0.92-0.95],2.073e-12,***,Free Cholesterol in Very Large VLDL
LA%,0.93 [0.92-0.95],3.543e-13,***,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.93 [0.92-0.95],3.883e-14,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-size,0.93 [0.92-0.95],5.662e-12,***,Average Diameter for VLDL Particles
IDL-PL,0.93 [0.92-0.95],1.701e-14,***,Phospholipids in IDL
L-VLDL-PL,0.93 [0.92-0.94],7.095e-14,***,Phospholipids in Large VLDL
XL-HDL-C%,0.93 [0.91-0.94],4.275e-13,***,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.93 [0.92-0.94],1.703e-17,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.93 [0.92-0.94],3.481e-18,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-P,0.93 [0.91-0.94],3.240e-15,***,Concentration of Large VLDL Particles
IDL-FC,0.93 [0.91-0.94],2.080e-17,***,Free Cholesterol in IDL
Leu,0.93 [0.91-0.94],3.722e-15,***,Leucine
IDL-L,0.93 [0.91-0.94],8.193e-18,***,Total-Lipids in IDL
Total-L,0.93 [0.91-0.94],3.445e-18,***,Total-Lipids in Lipoprotein Particles
S-VLDL-P,0.93 [0.91-0.94],1.455e-17,***,Concentration of Small VLDL Particles
L-VLDL-TG,0.93 [0.91-0.94],4.201e-16,***,Triglycerides in Large VLDL
Omega-3%,0.93 [0.91-0.94],2.145e-17,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-L,0.93 [0.91-0.94],1.220e-17,***,Total-Lipids in VLDL
IDL-P,0.92 [0.91-0.94],2.155e-19,***,Concentration of IDL Particles
VLDL-PL,0.92 [0.91-0.94],1.753e-18,***,Phospholipids in VLDL
VLDL-P,0.92 [0.91-0.94],7.749e-19,***,Concentration of VLDL Particles
IDL-CE,0.92 [0.91-0.94],1.023e-19,***,Cholesteryl Esters in IDL
IDL-C,0.92 [0.91-0.94],7.081e-20,***,Cholesterol in IDL
Albumin,0.92 [0.91-0.94],2.491e-20,***,Albumin
S-VLDL-CE,0.92 [0.91-0.94],4.306e-20,***,Cholesteryl Esters in Small VLDL
S-VLDL-L,0.92 [0.91-0.94],6.597e-20,***,Total-Lipids in Small VLDL
L-VLDL-L,0.92 [0.91-0.94],7.512e-19,***,Total-Lipids in Large VLDL
L-VLDL-FC,0.92 [0.91-0.94],1.050e-18,***,Free Cholesterol in Large VLDL
XL-VLDL-C,0.92 [0.91-0.94],1.677e-19,***,Cholesterol in Very Large VLDL
L-LDL-CE%,0.92 [0.91-0.93],1.342e-23,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-CE,0.92 [0.91-0.93],1.774e-21,***,Total-Esterified Cholesterol
Total-BCAA,0.92 [0.90-0.93],2.810e-19,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA,0.92 [0.90-0.93],3.846e-20,***,Docosahexaenoic Acid
M-VLDL-TG,0.92 [0.90-0.93],9.332e-21,***,Triglycerides in Medium VLDL
Omega-6,0.92 [0.90-0.93],4.698e-22,***,Omega-6 Fatty Acids
Total-C,0.92 [0.90-0.93],4.933e-23,***,Total-Cholesterol
VLDL-CE,0.92 [0.90-0.93],2.996e-24,***,Cholesteryl Esters in VLDL
