Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.677 [0.666 - 0.687],0.626 [0.624 - 0.628],0.626 [0.606 - 0.645],0.626 [0.624 - 0.628],0.016 [0.015 - 0.017],0.253 [0.232 - 0.271],0.032 [0.030 - 0.034]
Demographic,0.765 [0.755 - 0.778],0.700 [0.698 - 0.702],0.699 [0.680 - 0.719],0.700 [0.698 - 0.702],0.023 [0.021 - 0.024],0.399 [0.379 - 0.419],0.044 [0.041 - 0.046]
Metabolite+Demographic,0.769 [0.759 - 0.781],0.701 [0.699 - 0.703],0.700 [0.683 - 0.721],0.701 [0.699 - 0.703],0.023 [0.022 - 0.024],0.400 [0.383 - 0.423],0.044 [0.042 - 0.046]
