Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.577 [0.520 - 0.618],0.562 [0.560 - 0.564],0.564 [0.458 - 0.664],0.562 [0.560 - 0.564],0.001 [0.001 - 0.001],0.127 [0.020 - 0.225],0.001 [0.001 - 0.002]
Demographic,0.614 [0.567 - 0.665],0.585 [0.584 - 0.588],0.590 [0.496 - 0.682],0.585 [0.584 - 0.588],0.001 [0.001 - 0.001],0.176 [0.083 - 0.269],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.624 [0.586 - 0.666],0.611 [0.610 - 0.614],0.619 [0.543 - 0.697],0.611 [0.610 - 0.614],0.001 [0.001 - 0.001],0.230 [0.154 - 0.308],0.002 [0.001 - 0.002]
