Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.636 [0.615 - 0.660],0.593 [0.591 - 0.595],0.596 [0.557 - 0.641],0.593 [0.591 - 0.595],0.003 [0.002 - 0.003],0.188 [0.150 - 0.235],0.005 [0.005 - 0.006]
Demographic,0.566 [0.547 - 0.589],0.545 [0.543 - 0.547],0.539 [0.501 - 0.586],0.545 [0.543 - 0.547],0.002 [0.002 - 0.002],0.084 [0.045 - 0.131],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.643 [0.619 - 0.664],0.601 [0.598 - 0.602],0.603 [0.549 - 0.651],0.601 [0.598 - 0.602],0.003 [0.002 - 0.003],0.204 [0.151 - 0.252],0.005 [0.005 - 0.006]
