Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.463 [0.417 - 0.509],0.476 [0.474 - 0.478],0.479 [0.384 - 0.561],0.476 [0.474 - 0.478],0.001 [0.000 - 0.001],-0.045 [-0.140 - 0.038],0.001 [0.001 - 0.001]
Demographic,0.472 [0.423 - 0.510],0.456 [0.454 - 0.458],0.462 [0.365 - 0.538],0.456 [0.454 - 0.458],0.001 [0.000 - 0.001],-0.081 [-0.178 - -0.005],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.450 [0.404 - 0.499],0.476 [0.473 - 0.477],0.483 [0.395 - 0.552],0.476 [0.473 - 0.477],0.001 [0.000 - 0.001],-0.040 [-0.129 - 0.028],0.001 [0.001 - 0.001]
