Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.511 [0.487 - 0.539],0.511 [0.509 - 0.513],0.508 [0.470 - 0.554],0.510 [0.509 - 0.513],0.002 [0.002 - 0.003],0.019 [-0.019 - 0.064],0.005 [0.004 - 0.006]
Demographic,0.652 [0.626 - 0.671],0.614 [0.612 - 0.616],0.616 [0.564 - 0.652],0.614 [0.612 - 0.616],0.004 [0.003 - 0.004],0.230 [0.179 - 0.266],0.007 [0.007 - 0.008]
Metabolite+Demographic,0.658 [0.632 - 0.683],0.616 [0.614 - 0.618],0.621 [0.565 - 0.654],0.616 [0.614 - 0.618],0.004 [0.003 - 0.004],0.237 [0.182 - 0.270],0.008 [0.007 - 0.009]
