Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.544 [0.504 - 0.579],0.537 [0.535 - 0.539],0.532 [0.475 - 0.601],0.537 [0.535 - 0.539],0.001 [0.001 - 0.002],0.070 [0.013 - 0.139],0.003 [0.002 - 0.003]
Demographic,0.652 [0.612 - 0.687],0.602 [0.600 - 0.604],0.603 [0.539 - 0.670],0.602 [0.600 - 0.604],0.002 [0.001 - 0.002],0.205 [0.141 - 0.272],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.641 [0.604 - 0.670],0.598 [0.596 - 0.600],0.603 [0.548 - 0.659],0.598 [0.596 - 0.600],0.002 [0.001 - 0.002],0.201 [0.148 - 0.256],0.003 [0.003 - 0.004]
