Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.540 - 0.552],0.533 [0.531 - 0.535],0.533 [0.521 - 0.542],0.533 [0.531 - 0.535],0.051 [0.049 - 0.052],0.065 [0.054 - 0.074],0.092 [0.090 - 0.095]
Demographic,0.556 [0.549 - 0.562],0.539 [0.537 - 0.541],0.540 [0.529 - 0.549],0.539 [0.537 - 0.541],0.052 [0.051 - 0.053],0.079 [0.067 - 0.088],0.095 [0.092 - 0.097]
Metabolite+Demographic,0.562 [0.556 - 0.568],0.543 [0.540 - 0.545],0.544 [0.533 - 0.555],0.543 [0.540 - 0.545],0.053 [0.051 - 0.054],0.086 [0.076 - 0.099],0.096 [0.094 - 0.098]
