Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.503 [0.443 - 0.551],0.472 [0.470 - 0.474],0.474 [0.390 - 0.535],0.472 [0.470 - 0.474],0.001 [0.000 - 0.001],-0.054 [-0.138 - 0.008],0.001 [0.001 - 0.002]
Demographic,0.614 [0.562 - 0.655],0.594 [0.592 - 0.596],0.592 [0.498 - 0.667],0.594 [0.592 - 0.596],0.001 [0.001 - 0.001],0.186 [0.092 - 0.261],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.624 [0.569 - 0.660],0.600 [0.598 - 0.602],0.602 [0.517 - 0.668],0.600 [0.598 - 0.602],0.001 [0.001 - 0.001],0.200 [0.117 - 0.268],0.002 [0.002 - 0.003]
