Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.582 [0.578 - 0.585],0.558 [0.556 - 0.559],0.558 [0.552 - 0.563],0.558 [0.556 - 0.560],0.169 [0.167 - 0.172],0.116 [0.109 - 0.122],0.260 [0.257 - 0.264]
Demographic,0.709 [0.706 - 0.712],0.655 [0.653 - 0.658],0.657 [0.651 - 0.662],0.655 [0.653 - 0.658],0.236 [0.233 - 0.238],0.312 [0.306 - 0.318],0.347 [0.343 - 0.350]
Metabolite+Demographic,0.709 [0.706 - 0.712],0.655 [0.653 - 0.657],0.657 [0.650 - 0.662],0.655 [0.652 - 0.657],0.235 [0.233 - 0.238],0.311 [0.305 - 0.317],0.346 [0.343 - 0.350]
