Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.549 [0.544 - 0.555],0.535 [0.534 - 0.537],0.536 [0.527 - 0.545],0.535 [0.533 - 0.537],0.077 [0.075 - 0.079],0.071 [0.062 - 0.080],0.134 [0.132 - 0.138]
Demographic,0.601 [0.594 - 0.605],0.577 [0.574 - 0.578],0.576 [0.566 - 0.585],0.577 [0.574 - 0.578],0.090 [0.088 - 0.092],0.153 [0.142 - 0.163],0.155 [0.152 - 0.158]
Metabolite+Demographic,0.601 [0.594 - 0.606],0.577 [0.575 - 0.579],0.577 [0.568 - 0.587],0.577 [0.575 - 0.579],0.090 [0.088 - 0.092],0.154 [0.144 - 0.164],0.156 [0.152 - 0.159]
