Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.767 [0.760 - 0.775],0.699 [0.698 - 0.702],0.700 [0.685 - 0.715],0.699 [0.698 - 0.702],0.037 [0.036 - 0.039],0.400 [0.386 - 0.415],0.071 [0.069 - 0.073]
Demographic,0.784 [0.778 - 0.791],0.718 [0.716 - 0.719],0.716 [0.703 - 0.732],0.718 [0.716 - 0.719],0.040 [0.039 - 0.042],0.433 [0.421 - 0.450],0.076 [0.073 - 0.079]
Metabolite+Demographic,0.802 [0.795 - 0.809],0.728 [0.727 - 0.730],0.727 [0.714 - 0.743],0.728 [0.727 - 0.730],0.043 [0.041 - 0.044],0.456 [0.442 - 0.471],0.080 [0.077 - 0.083]
