Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.591 [0.577 - 0.602],0.568 [0.565 - 0.570],0.568 [0.547 - 0.588],0.568 [0.566 - 0.569],0.017 [0.016 - 0.018],0.135 [0.114 - 0.157],0.033 [0.032 - 0.035]
Demographic,0.676 [0.667 - 0.684],0.626 [0.624 - 0.628],0.626 [0.609 - 0.641],0.626 [0.624 - 0.628],0.022 [0.021 - 0.023],0.252 [0.234 - 0.266],0.042 [0.040 - 0.044]
Metabolite+Demographic,0.678 [0.669 - 0.686],0.625 [0.623 - 0.627],0.626 [0.606 - 0.639],0.625 [0.623 - 0.627],0.022 [0.021 - 0.023],0.251 [0.232 - 0.265],0.042 [0.040 - 0.044]
