Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.567 [0.562 - 0.574],0.549 [0.547 - 0.551],0.550 [0.539 - 0.562],0.549 [0.547 - 0.551],0.044 [0.043 - 0.046],0.099 [0.087 - 0.110],0.082 [0.080 - 0.085]
Demographic,0.607 [0.601 - 0.612],0.572 [0.571 - 0.574],0.573 [0.564 - 0.581],0.572 [0.570 - 0.574],0.049 [0.047 - 0.050],0.146 [0.136 - 0.154],0.090 [0.088 - 0.092]
Metabolite+Demographic,0.609 [0.603 - 0.614],0.574 [0.572 - 0.575],0.574 [0.565 - 0.584],0.574 [0.572 - 0.575],0.049 [0.048 - 0.050],0.148 [0.139 - 0.158],0.090 [0.088 - 0.093]
