Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.520 [0.493 - 0.546],0.518 [0.516 - 0.520],0.518 [0.470 - 0.562],0.518 [0.516 - 0.520],0.002 [0.002 - 0.002],0.036 [-0.012 - 0.081],0.004 [0.003 - 0.004]
Demographic,0.617 [0.591 - 0.641],0.584 [0.582 - 0.586],0.587 [0.538 - 0.629],0.584 [0.582 - 0.586],0.003 [0.002 - 0.003],0.171 [0.122 - 0.215],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.610 [0.588 - 0.636],0.576 [0.574 - 0.578],0.577 [0.530 - 0.630],0.576 [0.574 - 0.578],0.002 [0.002 - 0.003],0.153 [0.105 - 0.205],0.005 [0.004 - 0.006]
