Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.590 [0.575 - 0.605],0.565 [0.564 - 0.567],0.563 [0.541 - 0.584],0.565 [0.564 - 0.567],0.010 [0.009 - 0.011],0.129 [0.106 - 0.149],0.019 [0.018 - 0.021]
Demographic,0.808 [0.799 - 0.814],0.735 [0.734 - 0.737],0.735 [0.718 - 0.754],0.735 [0.734 - 0.737],0.021 [0.020 - 0.022],0.471 [0.453 - 0.490],0.041 [0.039 - 0.043]
Metabolite+Demographic,0.808 [0.799 - 0.815],0.734 [0.733 - 0.737],0.735 [0.718 - 0.752],0.734 [0.733 - 0.737],0.021 [0.020 - 0.022],0.470 [0.453 - 0.487],0.041 [0.039 - 0.043]
