Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.635 [0.628 - 0.642],0.598 [0.596 - 0.600],0.600 [0.586 - 0.611],0.598 [0.596 - 0.600],0.037 [0.036 - 0.039],0.197 [0.184 - 0.208],0.070 [0.068 - 0.072]
Demographic,0.733 [0.725 - 0.739],0.676 [0.674 - 0.678],0.677 [0.662 - 0.687],0.676 [0.674 - 0.678],0.051 [0.050 - 0.053],0.353 [0.337 - 0.364],0.096 [0.093 - 0.098]
Metabolite+Demographic,0.735 [0.728 - 0.741],0.677 [0.674 - 0.679],0.679 [0.663 - 0.689],0.676 [0.674 - 0.679],0.052 [0.050 - 0.053],0.355 [0.340 - 0.367],0.096 [0.093 - 0.099]
