Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.438 [0.386 - 0.479],0.454 [0.452 - 0.457],0.457 [0.386 - 0.534],0.454 [0.452 - 0.457],0.001 [0.000 - 0.001],-0.089 [-0.159 - -0.011],0.001 [0.001 - 0.002]
Demographic,0.526 [0.468 - 0.581],0.530 [0.529 - 0.532],0.530 [0.459 - 0.603],0.530 [0.529 - 0.532],0.001 [0.001 - 0.001],0.060 [-0.011 - 0.133],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.502 [0.443 - 0.562],0.520 [0.518 - 0.522],0.517 [0.431 - 0.603],0.520 [0.518 - 0.522],0.001 [0.001 - 0.001],0.036 [-0.048 - 0.124],0.002 [0.001 - 0.002]
