Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.552 [0.534 - 0.576],0.546 [0.544 - 0.548],0.544 [0.509 - 0.586],0.546 [0.544 - 0.548],0.004 [0.003 - 0.004],0.091 [0.055 - 0.132],0.007 [0.006 - 0.008]
Demographic,0.597 [0.579 - 0.619],0.568 [0.566 - 0.570],0.568 [0.526 - 0.610],0.568 [0.566 - 0.570],0.004 [0.003 - 0.004],0.137 [0.095 - 0.179],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.576 [0.555 - 0.599],0.560 [0.558 - 0.562],0.560 [0.520 - 0.598],0.560 [0.558 - 0.562],0.004 [0.003 - 0.004],0.120 [0.080 - 0.158],0.007 [0.007 - 0.008]
