Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.434 [0.401 - 0.464],0.449 [0.447 - 0.451],0.445 [0.395 - 0.508],0.449 [0.447 - 0.451],0.001 [0.001 - 0.001],-0.105 [-0.156 - -0.043],0.002 [0.002 - 0.002]
Demographic,0.469 [0.441 - 0.502],0.475 [0.472 - 0.477],0.467 [0.411 - 0.526],0.475 [0.472 - 0.477],0.001 [0.001 - 0.001],-0.058 [-0.114 - 0.000],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.464 [0.432 - 0.496],0.477 [0.475 - 0.480],0.479 [0.417 - 0.534],0.477 [0.475 - 0.480],0.001 [0.001 - 0.001],-0.043 [-0.104 - 0.012],0.002 [0.002 - 0.003]
