Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.635 [0.614 - 0.654],0.599 [0.597 - 0.602],0.601 [0.561 - 0.645],0.599 [0.597 - 0.602],0.004 [0.004 - 0.004],0.201 [0.160 - 0.245],0.008 [0.007 - 0.009]
Demographic,0.648 [0.632 - 0.669],0.607 [0.606 - 0.609],0.611 [0.577 - 0.651],0.607 [0.605 - 0.609],0.004 [0.004 - 0.005],0.218 [0.184 - 0.258],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.684 [0.662 - 0.703],0.614 [0.612 - 0.616],0.617 [0.574 - 0.656],0.614 [0.612 - 0.616],0.004 [0.004 - 0.005],0.231 [0.187 - 0.270],0.008 [0.007 - 0.009]
