Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.589 [0.585 - 0.593],0.562 [0.560 - 0.564],0.562 [0.555 - 0.569],0.562 [0.560 - 0.564],0.116 [0.114 - 0.118],0.124 [0.116 - 0.132],0.193 [0.189 - 0.196]
Demographic,0.688 [0.683 - 0.691],0.638 [0.635 - 0.640],0.638 [0.630 - 0.644],0.638 [0.635 - 0.640],0.153 [0.150 - 0.156],0.276 [0.268 - 0.283],0.247 [0.242 - 0.250]
Metabolite+Demographic,0.688 [0.683 - 0.691],0.637 [0.635 - 0.640],0.638 [0.631 - 0.644],0.638 [0.635 - 0.640],0.153 [0.150 - 0.155],0.276 [0.268 - 0.283],0.247 [0.242 - 0.250]
