Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.568 [0.523 - 0.613],0.566 [0.565 - 0.568],0.572 [0.483 - 0.665],0.566 [0.565 - 0.568],0.001 [0.001 - 0.001],0.139 [0.050 - 0.232],0.001 [0.001 - 0.002]
Demographic,0.560 [0.508 - 0.612],0.549 [0.547 - 0.551],0.560 [0.455 - 0.647],0.549 [0.547 - 0.551],0.001 [0.000 - 0.001],0.109 [0.005 - 0.195],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.606 [0.565 - 0.651],0.592 [0.590 - 0.594],0.600 [0.520 - 0.681],0.592 [0.590 - 0.594],0.001 [0.001 - 0.001],0.191 [0.113 - 0.272],0.002 [0.001 - 0.002]
