Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.579 [0.553 - 0.601],0.550 [0.548 - 0.552],0.549 [0.506 - 0.589],0.550 [0.548 - 0.552],0.003 [0.003 - 0.003],0.100 [0.057 - 0.139],0.006 [0.005 - 0.006]
Demographic,0.583 [0.564 - 0.607],0.553 [0.551 - 0.555],0.542 [0.506 - 0.576],0.553 [0.551 - 0.555],0.003 [0.003 - 0.003],0.095 [0.059 - 0.130],0.006 [0.005 - 0.006]
Metabolite+Demographic,0.610 [0.590 - 0.639],0.572 [0.571 - 0.574],0.571 [0.534 - 0.613],0.572 [0.571 - 0.574],0.003 [0.003 - 0.003],0.144 [0.106 - 0.187],0.006 [0.005 - 0.007]
