Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.568 [0.531 - 0.616],0.542 [0.540 - 0.544],0.539 [0.464 - 0.604],0.542 [0.540 - 0.544],0.001 [0.001 - 0.001],0.081 [0.007 - 0.147],0.001 [0.001 - 0.002]
Demographic,0.714 [0.680 - 0.755],0.652 [0.650 - 0.654],0.655 [0.585 - 0.753],0.652 [0.650 - 0.654],0.001 [0.001 - 0.001],0.306 [0.237 - 0.403],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.719 [0.683 - 0.762],0.670 [0.668 - 0.672],0.673 [0.614 - 0.766],0.670 [0.668 - 0.672],0.001 [0.001 - 0.001],0.342 [0.284 - 0.436],0.002 [0.002 - 0.003]
