Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.554 [0.546 - 0.563],0.542 [0.540 - 0.544],0.543 [0.528 - 0.560],0.542 [0.540 - 0.544],0.024 [0.023 - 0.025],0.086 [0.070 - 0.101],0.047 [0.045 - 0.048]
Demographic,0.605 [0.596 - 0.612],0.581 [0.577 - 0.583],0.582 [0.565 - 0.595],0.581 [0.577 - 0.583],0.028 [0.027 - 0.029],0.163 [0.144 - 0.175],0.054 [0.052 - 0.056]
Metabolite+Demographic,0.609 [0.601 - 0.617],0.581 [0.579 - 0.583],0.584 [0.570 - 0.595],0.581 [0.579 - 0.583],0.029 [0.027 - 0.030],0.165 [0.150 - 0.177],0.054 [0.052 - 0.056]
