Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.544 [0.523 - 0.562],0.540 [0.538 - 0.542],0.539 [0.502 - 0.564],0.541 [0.538 - 0.542],0.004 [0.003 - 0.004],0.079 [0.043 - 0.103],0.007 [0.007 - 0.008]
Demographic,0.666 [0.651 - 0.684],0.613 [0.611 - 0.615],0.612 [0.584 - 0.648],0.613 [0.611 - 0.615],0.005 [0.005 - 0.006],0.225 [0.197 - 0.260],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.665 [0.650 - 0.684],0.618 [0.617 - 0.620],0.618 [0.587 - 0.652],0.618 [0.616 - 0.620],0.005 [0.005 - 0.006],0.237 [0.206 - 0.271],0.010 [0.009 - 0.011]
