Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.622 [0.569 - 0.658],0.589 [0.586 - 0.591],0.594 [0.506 - 0.654],0.589 [0.586 - 0.591],0.001 [0.001 - 0.001],0.183 [0.095 - 0.242],0.002 [0.001 - 0.002]
Demographic,0.700 [0.650 - 0.740],0.665 [0.663 - 0.667],0.662 [0.595 - 0.722],0.665 [0.663 - 0.667],0.001 [0.001 - 0.001],0.326 [0.259 - 0.387],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.678 [0.635 - 0.728],0.637 [0.635 - 0.639],0.637 [0.554 - 0.733],0.637 [0.635 - 0.639],0.001 [0.001 - 0.001],0.275 [0.190 - 0.370],0.002 [0.002 - 0.003]
