Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.534 [0.512 - 0.556],0.509 [0.507 - 0.511],0.508 [0.472 - 0.549],0.509 [0.507 - 0.511],0.003 [0.003 - 0.003],0.017 [-0.020 - 0.058],0.006 [0.006 - 0.007]
Demographic,0.629 [0.609 - 0.650],0.588 [0.586 - 0.590],0.593 [0.552 - 0.621],0.588 [0.586 - 0.590],0.004 [0.004 - 0.005],0.181 [0.140 - 0.209],0.009 [0.008 - 0.009]
Metabolite+Demographic,0.635 [0.614 - 0.658],0.595 [0.593 - 0.596],0.601 [0.561 - 0.631],0.595 [0.593 - 0.596],0.004 [0.004 - 0.005],0.197 [0.157 - 0.225],0.009 [0.008 - 0.010]
