Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.550 [0.494 - 0.587],0.536 [0.534 - 0.539],0.538 [0.446 - 0.597],0.536 [0.534 - 0.539],0.001 [0.001 - 0.001],0.074 [-0.019 - 0.135],0.002 [0.001 - 0.002]
Demographic,0.498 [0.459 - 0.533],0.493 [0.491 - 0.495],0.494 [0.415 - 0.554],0.493 [0.491 - 0.495],0.001 [0.001 - 0.001],-0.012 [-0.093 - 0.048],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.546 [0.493 - 0.595],0.537 [0.534 - 0.539],0.533 [0.452 - 0.610],0.537 [0.534 - 0.539],0.001 [0.001 - 0.001],0.070 [-0.011 - 0.146],0.002 [0.002 - 0.002]
