Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.476 [0.419 - 0.530],0.468 [0.466 - 0.470],0.470 [0.369 - 0.563],0.468 [0.466 - 0.470],0.000 [0.000 - 0.001],-0.062 [-0.162 - 0.031],0.001 [0.001 - 0.001]
Demographic,0.530 [0.477 - 0.586],0.516 [0.515 - 0.519],0.514 [0.421 - 0.617],0.516 [0.515 - 0.519],0.001 [0.000 - 0.001],0.032 [-0.063 - 0.134],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.506 [0.459 - 0.563],0.524 [0.522 - 0.526],0.518 [0.433 - 0.614],0.524 [0.522 - 0.526],0.001 [0.000 - 0.001],0.042 [-0.043 - 0.138],0.001 [0.001 - 0.001]
